GeneId	Symbol	Normal_transcript	Tumor_transcript	MS	M	S	N	p.me
27094	KCNMB3	uc003fjo.2	uc003fjl.3	0	0	1	645	1
27097	TAF5L	uc001htq.2	uc001htr.2	0	0	1	61	1
27098	CLUL1	uc002kkq.2	uc010wys.1	0	6	1	1265	0.995283018867924
27098	CLUL1	uc010wys.1	uc002kkp.2	0	6	1	1265	0.995283018867924
270	AMPD1	uc001eff.1	uc001efe.1	0	24	10	3677	0.937103356686281
270	AMPD1	uc001efe.1	uc001eff.1	1	23	8	3679	0.998596080722172
27101	CACYBP	uc001gkj.1	uc001gki.1	0	2	3	806	0.992610859935151
27102	EIF2AK1	uc003spp.2	uc003spq.2	0	30	7	3710	0.945240689538682
27102	EIF2AK1	uc003spp.2	uc011jwm.1	0	30	4	3713	0.968344423053453
27102	EIF2AK1	uc003spq.2	uc011jwm.1	0	30	0	3717	1
27106	ARRDC2	uc002nhv.2	uc002nhu.2	0	11	10	2495	0.957054652531963
27106	ARRDC2	uc002nhu.2	uc002nhv.2	0	11	2	2503	0.991273345617867
27109	ATP5S	uc001wxw.1	uc010ant.1	0	0	0	468	1
27109	ATP5S	uc001wxw.1	uc001wxv.2	0	0	1	467	1
2710	GK	uc004dci.3	uc010ngk.2	0	15	3	2152	0.979396256164026
2710	GK	uc004dch.3	uc010ngk.2	0	15	1	2154	0.993087557603687
2710	GK	uc004dci.3	uc004dch.3	1	14	1	2154	0.999955383036631
2710	GK	uc004dci.3	uc011mka.1	0	15	4	2151	0.972616863527912
2710	GK	uc004dch.3	uc010ngj.2	0	15	1	2154	0.993087557603687
2710	GK	uc004dci.3	uc010ngj.2	1	14	7	2148	0.998780379747631
27111	SDCBP2	uc002weu.3	uc002wev.3	0	14	1	3752	0.99628351473321
27111	SDCBP2	uc002wev.3	uc002weu.3	0	14	41	3712	0.857719932994509
27111	SDCBP2	uc002wev.3	uc010zpq.1	0	14	0	3753	1
27113	BBC3	uc010eky.2	uc010ekz.2	0	12	12	6013	0.976384859136313
27113	BBC3	uc010xyl.1	uc002pgf.3	0	12	2	6023	0.996028137947205
27113	BBC3	uc010ekz.2	uc010eky.2	0	12	1	6024	0.998012257743913
27113	BBC3	uc010ekz.2	uc010xyl.1	0	12	0	6025	1
27113	BBC3	uc010eky.2	uc002pgf.3	0	12	2	6023	0.996028137947205
27115	PDE7B	uc003qgr.2	uc003qgp.2	0	3	3	2801	0.996796014985061
27115	PDE7B	uc003qgp.2	uc003qgr.2	0	3	9	2795	0.990408590620087
27122	DKK3	uc001mju.2	uc010rcf.1	0	2	25	1960	0.974988482538312
27122	DKK3	uc010rcf.1	uc001mju.2	0	2	1	1984	0.998993457473578
27123	DKK2	uc003hyi.2	uc003hyj.1	0	1	2	574	0.996533795493934
27124	INPP5J	uc010gwf.2	uc003ajy.2	0	46	1	5999	0.992391663910023
27124	INPP5J	uc003ajs.3	uc003ajv.3	0	46	1	5999	0.992391663910023
27124	INPP5J	uc003ajt.3	uc003ajx.2	0	46	2	5998	0.984839965557689
27124	INPP5J	uc003ajz.2	uc003ajx.2	1	45	0	6000	1
27124	INPP5J	uc003aju.3	uc003ajy.2	0	46	1	5999	0.992391663910023
27124	INPP5J	uc010gwg.2	uc003ajx.2	0	46	1	5999	0.992391663910023
27124	INPP5J	uc003ajs.3	uc003ajy.2	0	46	0	6000	1
27124	INPP5J	uc010gwg.2	uc011alk.1	0	46	1	5999	0.992391663910023
27124	INPP5J	uc003ajt.3	uc003ajy.2	0	46	1	5999	0.992391663910023
27124	INPP5J	uc003aju.3	uc011alk.1	0	46	3	5997	0.977344492623266
27124	INPP5J	uc003aju.3	uc003ajx.2	0	46	4	5996	0.969904835720954
27128	CYTH4	uc003arf.2	uc011amw.1	0	11	5	3282	0.983424113621124
27128	CYTH4	uc003arf.2	uc010gxe.2	0	11	9	3278	0.970343683179026
27128	CYTH4	uc010gxe.2	uc003arf.2	0	11	1	3286	0.996664645239539
27129	HSPB7	uc001axs.2	uc001axq.2	0	8	3	3791	0.993699151928577
27129	HSPB7	uc001axs.2	uc001axr.2	0	8	8	3786	0.983274913849907
27129	HSPB7	uc001axo.2	uc001axs.2	0	8	2	3792	0.995795563641507
27129	HSPB7	uc001axo.2	uc001axq.2	0	8	1	3793	0.997895844292477
27129	HSPB7	uc001axs.2	uc001axo.2	0	8	1	3793	0.997895844292477
27129	HSPB7	uc001axs.2	uc001axp.2	0	8	5	3789	0.989517910883056
27130	INVS	uc004bao.1	uc004bap.1	0	12	1	2222	0.994630872483222
27130	INVS	uc004bao.1	uc011lve.1	0	12	0	2223	1
27130	INVS	uc004bar.1	uc011lve.1	0	12	1	2222	0.994630872483222
27130	INVS	uc004bap.1	uc004bar.1	0	12	1	2222	0.994630872483222
27130	INVS	uc004bao.1	uc004baq.1	0	12	1	2222	0.994630872483222
27130	INVS	uc004bap.1	uc010mtb.1	0	12	1	2222	0.994630872483222
27130	INVS	uc010mtb.1	uc011lve.1	0	12	1	2222	0.994630872483222
27131	SNX5	uc002wqc.2	uc010zrt.1	0	18	1	4205	0.995738636363636
27131	SNX5	uc002wqc.2	uc010gcn.1	0	18	0	4206	1
27131	SNX5	uc002wqc.2	uc002wqe.2	0	18	3	4203	0.987267307388203
27131	SNX5	uc002wqc.2	uc002wqd.2	2	16	43	4163	0.999175345385014
27132	CPNE7	uc002fnp.2	uc002fnq.2	0	6	4	1612	0.985271800163302
27132	CPNE7	uc002fnq.2	uc002fnp.2	0	6	8	1608	0.970724812304928
27134	TJP3	uc010xhs.1	uc010xhw.1	0	37	9	2540	0.878180686189704
27134	TJP3	uc010xhu.1	uc010xhw.1	0	37	29	2520	0.656902664857065
27134	TJP3	uc010xhu.1	uc010xht.1	0	37	2	2547	0.971583635136975
27134	TJP3	uc010xhs.1	uc010xhu.1	0	37	22	2527	0.727348665457413
27134	TJP3	uc010xhu.1	uc010xhs.1	0	37	2	2547	0.971583635136975
27134	TJP3	uc010xhs.1	uc010xht.1	0	37	1	2548	0.98569218870843
27141	CIDEB	uc001won.2	uc001woo.2	0	4	2	3574	0.997766299690466
27141	CIDEB	uc001woo.2	uc001wop.2	0	4	8	3568	0.991087646942861
27143	KIAA1274	uc001jrd.3	uc001jre.3	0	43	49	3664	0.566735483306931
27143	KIAA1274	uc001jre.3	uc001jrd.3	0	43	1	3712	0.988551650692226
27145	FILIP1	uc010kbe.2	uc003pib.1	0	79	1	4851	0.983978908943419
27145	FILIP1	uc003phy.1	uc003pia.2	0	79	18	4834	0.747350421742663
27145	FILIP1	uc003phz.2	uc003pib.1	0	79	1	4851	0.983978908943419
27145	FILIP1	uc003phy.1	uc003pib.1	0	79	4	4848	0.937420723949538
27145	FILIP1	uc003phy.1	uc003phz.2	0	79	2	4850	0.968211295595238
27147	DENND2A	uc011kre.1	uc003vvw.2	0	30	1	3885	0.992339121552605
27147	DENND2A	uc011kre.1	uc010lnj.2	0	30	1	3885	0.992339121552605
27147	DENND2A	uc011kre.1	uc010lnk.2	0	30	1	3885	0.992339121552605
27147	DENND2A	uc010lnj.2	uc010lnk.2	0	30	0	3886	1
27147	DENND2A	uc010lnj.2	uc011kre.1	0	30	9	3877	0.933061244958153
27147	DENND2A	uc010lnj.2	uc003vvx.2	0	30	1	3885	0.992339121552605
27148	STK36	uc002viu.2	uc002viv.2	0	9	1	1818	0.99507658643326
27148	STK36	uc002viu.2	uc002vix.2	0	9	23	1796	0.892071795950097
27148	STK36	uc002viu.2	uc002viw.2	0	9	1	1818	0.99507658643326
27151	CPAMD8	uc002nfd.1	uc010xpj.1	0	82	5	3527	0.891527637480582
27151	CPAMD8	uc002nfd.1	uc002nfb.2	0	82	1	3531	0.977310459324848
27151	CPAMD8	uc002nfb.2	uc010xpj.1	0	82	4	3528	0.91224908483699
27152	INTU	uc003ifk.1	uc011cgq.1	0	34	24	3540	0.795641927599109
27154	BRPF3	uc003olv.3	uc010jwb.2	0	28	1	1575	0.982543640897755
27154	BRPF3	uc003olv.3	uc010jwd.2	0	28	8	1568	0.868319745961121
27154	BRPF3	uc003olv.3	uc010jwc.2	0	28	0	1576	1
27154	BRPF3	uc010jwd.2	uc003olv.3	0	28	4	1572	0.931919698936553
27156	RTDR1	uc002zwt.2	uc010gtv.1	0	7	7	1946	0.975228733379985
27156	RTDR1	uc010gtv.1	uc002zwt.2	0	7	3	1950	0.98931850192927
27158	NDOR1	uc004clw.2	uc004clx.2	0	16	2	4836	0.99341768725711
27158	NDOR1	uc004clw.2	uc011mes.1	0	16	12	4826	0.961110992195948
27158	NDOR1	uc004clw.2	uc004cly.2	0	16	13	4825	0.957935078136647
27159	CHIA	uc001eaq.2	uc001ear.2	0	4	2	1781	0.995526983170102
27159	CHIA	uc001ear.2	uc001eat.2	0	4	2	1781	0.995526983170102
27159	CHIA	uc009wgc.2	uc001eas.2	0	4	1	1782	0.997761611639619
27161	EIF2C2	uc003yvn.2	uc010men.2	0	12	15	1566	0.892324476052234
27161	EIF2C2	uc010men.2	uc003yvn.2	0	12	3	1578	0.977556950766514
27163	NAAA	uc003hja.2	uc010iiz.1	0	2	1	992	0.997989949748744
27163	NAAA	uc003hjb.2	uc010iiz.1	0	2	0	993	1
27163	NAAA	uc003hjb.2	uc003hjc.3	0	2	4	989	0.991971932095083
27165	GLS2	uc001slj.2	uc009zot.2	0	11	23	3059	0.921053848134143
27165	GLS2	uc001slk.2	uc009zot.2	0	11	2	3080	0.99289866656294
27165	GLS2	uc001slj.2	uc001slk.2	0	11	10	3072	0.96494941207004
27165	GLS2	uc001slj.2	uc009zos.2	1	10	1	3081	0.999988498002208
27165	GLS2	uc001slj.2	uc001sll.2	0	11	2	3080	0.99289866656294
27173	SLC39A1	uc001fdk.2	uc010pee.1	1	5	16	2157	0.999155985713894
27175	TUBG2	uc010wgr.1	uc002ias.2	0	7	6	3662	0.988618003877549
27175	TUBG2	uc010wgr.1	uc002iar.2	0	7	24	3644	0.95513573517297
27175	TUBG2	uc002ias.2	uc002iaq.2	0	7	1	3667	0.998095238095238
27178	IL1F7	uc002tin.2	uc002tij.2	0	13	1	2222	0.994186046511628
27178	IL1F7	uc002tim.2	uc002til.2	0	13	1	2222	0.994186046511628
27178	IL1F7	uc002tij.2	uc002til.2	0	13	1	2222	0.994186046511628
27178	IL1F7	uc002tim.2	uc002tin.2	0	13	0	2223	1
27178	IL1F7	uc002tin.2	uc002tik.2	0	13	1	2222	0.994186046511628
27178	IL1F7	uc002tim.2	uc002tik.2	0	13	0	2223	1
2717	GLA	uc004ehl.1	uc011mrj.1	0	5	1	963	0.99484004127967
27180	SIGLEC9	uc010yct.1	uc002pvu.2	0	11	1	1837	0.994050838290968
27180	SIGLEC9	uc002pvu.2	uc010yct.1	0	11	1	1837	0.994050838290968
27181	SIGLEC8	uc002pwt.2	uc010eox.2	0	27	1	1297	0.979622641509434
27181	SIGLEC8	uc002pwt.2	uc002pwu.2	0	27	6	1292	0.883589056106206
27185	DISC1	uc001hva.2	uc010pwu.1	0	7	1	202	0.966666666666667
27197	GPR82	uc004dft.2	uc004dfu.1	0	3	1	1126	0.997345132743363
27197	GPR82	uc004dft.2	uc004dfs.1	0	3	1	1126	0.997345132743363
27197	GPR82	uc004dfu.1	uc004dft.2	0	3	2	1125	0.99469496852881
27199	OXGR1	uc010afr.1	uc001vmx.1	0	16	1	1326	0.988086373790022
27199	OXGR1	uc001vmx.1	uc010afr.1	0	16	15	1312	0.834663198341661
2719	GPC3	uc004exe.1	uc004exd.1	0	7	10	2003	0.965806902654839
2719	GPC3	uc004exd.1	uc004exe.1	0	7	1	2012	0.996534653465347
271	AMPD2	uc001dyb.1	uc001dye.1	1	26	63	3093	0.898658829054877
271	AMPD2	uc001dyc.1	uc009wfh.1	0	27	0	3156	1
271	AMPD2	uc001dyb.1	uc001dyd.1	0	27	3	3153	0.974759696524475
27202	GPR77	uc010ela.1	uc002pgk.1	0	14	5	4431	0.984361343465546
27202	GPR77	uc002pgk.1	uc010ela.1	0	14	8	4428	0.975087475203993
2720	GLB1	uc003cfi.1	uc003cfh.1	1	27	9	4504	0.998399526266179
2720	GLB1	uc003cfh.1	uc003cfi.1	0	28	1	4512	0.993833957278133
2720	GLB1	uc003cfi.1	uc003cfj.1	0	28	37	4476	0.794720559559594
27229	TUBGCP4	uc001zrn.2	uc001zro.2	0	24	14	4580	0.929552826218481
27229	TUBGCP4	uc001zrn.2	uc010bdh.2	0	24	3	4591	0.984486380391088
27229	TUBGCP4	uc001zro.2	uc001zrn.2	0	24	1	4593	0.994802944997835
27230	SERP1	uc003exy.2	uc003exz.2	0	1	3	190	0.984536082474227
27231	ITGB1BP3	uc010xia.1	uc002lyz.3	0	4	10	2554	0.984505422647548
27231	ITGB1BP3	uc002lyz.3	uc010xia.1	0	4	12	2552	0.981428243954187
27233	SULT1C4	uc002teb.1	uc002tdz.2	0	7	1	2701	0.997416020671835
27233	SULT1C4	uc002teb.1	uc002tea.1	0	7	10	2692	0.974416575588217
27235	COQ2	uc003hog.2	uc003hof.2	0	0	4	589	1
27236	ARFIP1	uc003imz.2	uc011cij.1	0	35	50	6054	0.750490112423648
27236	ARFIP1	uc003ina.2	uc011cij.1	0	35	2	6102	0.988629072198425
27236	ARFIP1	uc003inb.2	uc003ina.2	0	35	1	6103	0.994298745724059
27236	ARFIP1	uc011cij.1	uc003ina.2	0	35	1	6103	0.994298745724059
27236	ARFIP1	uc003imz.2	uc003ina.2	0	35	7	6097	0.960748503144921
27237	ARHGEF16	uc001akj.2	uc010nzh.1	0	9	1	4683	0.998082250159812
27237	ARHGEF16	uc001aki.2	uc001akj.2	0	9	1	4683	0.998082250159812
27237	ARHGEF16	uc001akg.3	uc010nzh.1	0	9	27	4657	0.94935429847422
27237	ARHGEF16	uc001akg.3	uc001aki.2	0	9	1	4683	0.998082250159812
27237	ARHGEF16	uc001aki.2	uc010nzh.1	0	9	2	4682	0.996167770140324
27237	ARHGEF16	uc001akg.3	uc001akj.2	0	9	1	4683	0.998082250159812
27239	GPR162	uc001qqw.1	uc010sfn.1	0	12	1	1190	0.99002493765586
27239	GPR162	uc001qqx.1	uc010sfn.1	0	12	0	1191	1
27239	GPR162	uc001qqx.1	uc009zfd.1	0	12	1	1190	0.99002493765586
27240	SIT1	uc003zxf.1	uc003zxe.1	0	7	11	3660	0.979234820990853
27240	SIT1	uc003zxe.1	uc003zxf.1	0	7	20	3651	0.962521103239455
27241	BBS9	uc003tdq.1	uc003tdr.1	0	46	0	2701	1
27241	BBS9	uc003tdn.1	uc003tdo.1	0	46	1	2700	0.983254459410266
27241	BBS9	uc003tdn.1	uc003tdq.1	0	46	0	2701	1
27241	BBS9	uc003tdo.1	uc011kao.1	0	46	1	2700	0.983254459410266
27241	BBS9	uc003tdn.1	uc003tdr.1	0	46	3	2698	0.950582230826946
27241	BBS9	uc003tdn.1	uc003tdt.2	0	46	18	2683	0.7371789359339
27241	BBS9	uc003tdn.1	uc003tdp.1	0	46	2	2699	0.966783335909584
27244	SESN1	uc003psu.2	uc003pst.3	0	3	54	829	0.827891044698861
27244	SESN1	uc003pst.3	uc003psu.2	0	3	2	881	0.993235642958259
27247	NFU1	uc002sfk.2	uc002sfm.2	0	5	4	1299	0.984779566333703
27248	ERLEC1	uc002rxl.2	uc002rxn.2	0	0	5	848	1
27250	PDCD4	uc001kzh.2	uc010qre.1	0	4	18	2558	0.972367814949593
27250	PDCD4	uc010qre.1	uc001kzh.2	0	4	1	2575	0.998449612403101
27252	KLHL20	uc009wwf.2	uc001gjc.2	0	8	0	2417	1
27252	KLHL20	uc001gjc.2	uc001gjd.2	0	8	2	2415	0.993411588581539
27252	KLHL20	uc001gjc.2	uc010pmr.1	0	8	3	2414	0.990131649370374
27252	KLHL20	uc001gjc.2	uc009wwf.2	0	8	6	2411	0.980348615370333
27252	KLHL20	uc009wwf.2	uc001gjd.2	0	8	1	2416	0.996701030927835
27253	PCDH17	uc001vhr.1	uc010aec.1	0	4	1	964	0.995872033023736
27255	CNTN6	uc003boz.2	uc011asj.1	0	7	0	1394	1
27255	CNTN6	uc011asj.1	uc003boz.2	0	7	2	1392	0.990028551034975
27255	CNTN6	uc011asj.1	uc003bpa.2	0	7	1	1393	0.995003568879372
27283	TINAG	uc010jzt.2	uc003pcj.2	0	2	1	574	0.996533795493934
27283	TINAG	uc003pcj.2	uc003pci.2	0	2	1	574	0.996533795493934
27285	TEKT2	uc001bzr.2	uc001bzs.2	0	4	35	1643	0.91925809459691
27285	TEKT2	uc001bzs.2	uc001bzr.2	0	4	1	1677	0.997621878715814
27291	C10orf28	uc001kow.3	uc001koz.3	0	20	28	1953	0.75337438748666
27291	C10orf28	uc001kow.3	uc009xvx.2	0	20	8	1973	0.922651276645299
27293	SMPDL3B	uc010ofr.1	uc001bpg.2	0	5	1	3841	0.998700285937094
27293	SMPDL3B	uc001bpg.2	uc010ofr.1	0	5	12	3830	0.984492415427499
27293	SMPDL3B	uc001bpg.2	uc001bpf.2	0	5	5	3837	0.993514936708303
27295	PDLIM3	uc003ixx.3	uc003ixw.3	0	6	1	1163	0.994871794871795
27295	PDLIM3	uc003ixx.3	uc010isi.2	0	6	4	1160	0.979618484134448
27297	CRCP	uc003tus.2	uc011kdw.1	0	9	7	4796	0.986972884131263
27297	CRCP	uc003tus.2	uc003tut.2	0	9	1	4802	0.998129675810474
27297	CRCP	uc003tus.2	uc003tuu.2	0	9	61	4742	0.891441688123886
27299	ADAMDEC1	uc003xdz.2	uc011lab.1	0	31	10	5078	0.941014772203701
27299	ADAMDEC1	uc011lab.1	uc003xdz.2	0	31	18	5070	0.896264608304905
2729	GCLC	uc003pbw.1	uc003pbv.1	0	4	17	1924	0.965467965701736
272	AMPD3	uc009yfy.2	uc009yfw.1	0	14	1	1906	0.992712129099427
272	AMPD3	uc009yfx.1	uc001mip.1	0	14	1	1906	0.992712129099427
272	AMPD3	uc001min.1	uc001mio.1	0	14	1	1906	0.992712129099427
272	AMPD3	uc010rbz.1	uc009yfz.2	0	14	1	1906	0.992712129099427
272	AMPD3	uc009yfy.2	uc001mip.1	0	14	1	1906	0.992712129099427
27300	ZNF544	uc002qrv.2	uc010yhy.1	0	21	1	4309	0.995151235280536
27300	ZNF544	uc002qrt.3	uc002qru.3	0	21	1	4309	0.995151235280536
27300	ZNF544	uc010euo.2	uc010eun.1	0	21	1	4309	0.995151235280536
27300	ZNF544	uc010euo.2	uc010yhx.1	0	21	5	4305	0.975979156896398
27300	ZNF544	uc010euo.2	uc002qrv.2	0	21	2	4308	0.990324866702963
27301	APEX2	uc004dtz.2	uc011mom.1	0	5	40	1853	0.898872653595085
27303	RBMS3	uc010hfr.2	uc003cel.2	0	25	1	4040	0.99385145105755
27303	RBMS3	uc003cem.2	uc010hfr.2	0	25	6	4035	0.963649135019
27303	RBMS3	uc003cem.2	uc003cel.2	0	25	2	4039	0.987739203511071
27303	RBMS3	uc003cel.2	uc003cem.2	0	25	2	4039	0.987739203511071
27303	RBMS3	uc010hfr.2	uc003cem.2	0	25	3	4038	0.981663051914669
27309	ZNF330	uc003iiq.3	uc011chl.1	0	11	11	2268	0.948302228259371
27314	RAB30	uc010rst.1	uc001ozu.2	0	9	8	5312	0.986559839623483
27314	RAB30	uc009yve.2	uc001ozv.2	0	9	1	5319	0.99831112779133
27314	RAB30	uc009yve.2	uc010rst.1	0	9	1	5319	0.99831112779133
27314	RAB30	uc010rst.1	uc001ozv.2	0	9	4	5316	0.993259712905009
27314	RAB30	uc001ozv.2	uc010rst.1	0	9	2	5318	0.996624791426818
27314	RAB30	uc010rst.1	uc009yve.2	0	9	3	5317	0.99494098757421
27314	RAB30	uc010rst.1	uc009yvg.1	0	9	0	5320	1
27315	PGAP2	uc001lys.2	uc010qxx.1	0	50	0	14883	1
27315	PGAP2	uc010qxy.1	uc010qxx.1	0	50	1	14882	0.996651710975692
27315	PGAP2	uc010qxy.1	uc001lys.2	0	50	2	14881	0.993314409505775
27315	PGAP2	uc010qxy.1	uc001lyt.2	0	50	6	14877	0.980074374382767
27315	PGAP2	uc001lyn.3	uc001lyt.2	0	50	3	14880	0.989988060267594
27315	PGAP2	uc010qxz.1	uc001lyp.3	0	50	1	14882	0.996651710975692
27315	PGAP2	uc010qxy.1	uc010qxz.1	0	50	7	14876	0.976791483063738
27315	PGAP2	uc001lyt.2	uc001lyn.3	0	50	1	14882	0.996651710975692
27315	PGAP2	uc001lys.2	uc001lyn.3	0	50	0	14883	1
27315	PGAP2	uc010qxy.1	uc001lyp.3	0	50	6	14877	0.980074374382767
27315	PGAP2	uc001lyp.3	uc001lyl.2	0	50	1	14882	0.996651710975692
27315	PGAP2	uc010qxy.1	uc001lyr.2	0	50	6	14877	0.980074374382767
27315	PGAP2	uc001lyp.3	uc010qxx.1	0	50	1	14882	0.996651710975692
27315	PGAP2	uc010qxy.1	uc001lyn.3	0	50	31	14852	0.901156919027247
27315	PGAP2	uc010qxy.1	uc010qya.1	0	50	15	14868	0.95091343679666
27316	RBMX	uc004faf.1	uc004fae.1	0	66	1	6620	0.990130103185285
27316	RBMX	uc004fag.1	uc011mwf.1	0	66	1	6620	0.990130103185285
27316	RBMX	uc004fae.1	uc004fag.1	0	66	22	6599	0.803674059082274
27316	RBMX	uc004fae.1	uc004faf.1	0	66	1	6620	0.990130103185285
27316	RBMX	uc004fae.1	uc004fac.1	0	66	6	6615	0.942201674455812
27324	TOX3	uc002egw.2	uc010vgt.1	1	14	5	1368	0.998404297189811
27324	TOX3	uc010vgt.1	uc002egw.2	0	15	3	1370	0.96790547379175
27327	TNRC6A	uc002dmr.2	uc002dmo.2	0	59	3	3315	0.948482012960393
27327	TNRC6A	uc002dmo.2	uc002dmr.2	2	57	46	3272	0.949694211843958
27330	RPS6KA6	uc004eej.1	uc011mqu.1	0	59	1	4422	0.986836233824186
27330	RPS6KA6	uc004eej.1	uc011mqt.1	0	59	3	4420	0.961017690796448
27330	RPS6KA6	uc011mqt.1	uc004eej.1	0	59	2	4421	0.973842853374369
27330	RPS6KA6	uc011mqu.1	uc004eej.1	0	59	0	4423	1
27332	ZNF638	uc010fec.2	uc002shw.2	0	6	1	1024	0.994180407371484
27332	ZNF638	uc002shy.2	uc002shx.2	0	6	1	1024	0.994180407371484
27333	GOLIM4	uc011bpg.1	uc003ffe.2	0	52	1	5758	0.991051454138702
27333	GOLIM4	uc011bpe.1	uc011bpf.1	0	52	1	5758	0.991051454138702
27333	GOLIM4	uc003ffe.2	uc011bpe.1	0	52	9	5750	0.922234809202236
27333	GOLIM4	uc003ffe.2	uc011bpg.1	0	52	24	5735	0.805604933512541
27333	GOLIM4	uc003ffe.2	uc011bpf.1	0	52	2	5757	0.98218145833574
27334	P2RY10	uc004ede.2	uc004edf.2	0	48	10	5287	0.913670202368735
27334	P2RY10	uc004edf.2	uc004ede.2	0	48	9	5288	0.921963729167845
2733	GLE1	uc004bvj.2	uc010myd.2	0	21	65	3302	0.664962298881224
27342	RABGEF1	uc010lag.2	uc011kee.1	0	39	6	4275	0.947011246850173
27342	RABGEF1	uc003tvg.2	uc010lag.2	0	39	1	4280	0.990972222222222
27342	RABGEF1	uc010lag.2	uc003tvg.2	0	39	12	4269	0.896762045180718
27342	RABGEF1	uc010lag.2	uc003tvh.2	0	39	22	4259	0.818729267205928
27342	RABGEF1	uc010lag.2	uc003tvi.2	0	39	1	4280	0.990972222222222
27342	RABGEF1	uc003tvg.2	uc003tvh.2	0	39	2	4279	0.982023873839109
27343	POLL	uc001ktf.2	uc001ktj.1	0	34	6	4802	0.958580349856617
27343	POLL	uc001ktf.2	uc001ktl.2	0	34	2	4806	0.98600408308455
27343	POLL	uc010qqa.1	uc001ktk.1	0	34	1	4807	0.992978108219744
27343	POLL	uc001ktf.2	uc001ktg.1	0	34	2	4806	0.98600408308455
27343	POLL	uc001ktj.1	uc001ktm.2	0	34	2	4806	0.98600408308455
27343	POLL	uc001ktf.2	uc001ktd.1	0	34	5	4803	0.96536605293701
27343	POLL	uc001kth.1	uc001ktg.1	0	34	0	4808	1
27343	POLL	uc001ktf.2	uc010qqa.1	0	34	3	4805	0.979077608120733
27343	POLL	uc001ktg.1	uc001ktj.1	0	34	1	4807	0.992978108219744
27343	POLL	uc010qqa.1	uc001kth.1	0	34	0	4808	1
27349	MCAT	uc003bdm.1	uc003bdl.1	1	1	0	1116	1
27349	MCAT	uc003bdl.1	uc003bdm.1	0	2	2	1114	0.996423783998475
2734	GLG1	uc002fcy.3	uc002fcw.3	0	56	1	4345	0.987278509768287
2734	GLG1	uc002fcy.3	uc002fcz.3	1	55	55	4291	0.841206747455355
2734	GLG1	uc002fcw.3	uc002fcx.2	0	56	1	4345	0.987278509768287
2734	GLG1	uc002fcz.3	uc002fcx.2	0	56	1	4345	0.987278509768287
27351	PPPDE2	uc003ban.1	uc011apb.1	0	0	1	563	1
27352	SGSM3	uc003ayu.1	uc011aot.1	0	4	2	1616	0.995072381527592
27352	SGSM3	uc003ayu.1	uc011aos.1	0	4	1	1617	0.997533908754624
27352	SGSM3	uc011aos.1	uc011aot.1	0	4	1	1617	0.997533908754624
2735	GLI1	uc001snx.2	uc009zpp.2	0	18	1	2403	0.992568125516102
2735	GLI1	uc009zpq.2	uc001snx.2	0	18	2	2402	0.985188436850555
2735	GLI1	uc001snx.2	uc009zpr.1	0	18	1	2403	0.992568125516102
2735	GLI1	uc009zpq.2	uc009zpp.2	0	18	1	2403	0.992568125516102
2735	GLI1	uc001snx.2	uc009zpq.2	0	18	1	2403	0.992568125516102
2736	GLI2	uc010flp.2	uc002tmu.3	0	39	1	2199	0.982581509602501
2736	GLI2	uc002tmv.1	uc002tmu.3	0	39	1	2199	0.982581509602501
2736	GLI2	uc002tmt.3	uc002tmu.3	0	39	1	2199	0.982581509602501
2736	GLI2	uc010flp.2	uc002tmw.1	0	39	1	2199	0.982581509602501
2737	GLI3	uc011kbh.1	uc011kbg.1	0	113	4	3633	0.884762139837385
2737	GLI3	uc011kbg.1	uc011kbh.1	1	112	16	3621	0.908765313312699
273	AMPH	uc003tgv.2	uc003tgt.2	0	59	7	2176	0.829500655664907
273	AMPH	uc003tgt.2	uc003tgv.2	0	59	1	2182	0.973684210526316
273	AMPH	uc003tgv.2	uc003tgu.2	0	59	1	2182	0.973684210526316
2740	GLP1R	uc003ooh.2	uc003ooj.3	0	6	1	452	0.986928104575164
27429	HTRA2	uc002smm.1	uc002smn.1	0	9	1	2134	0.99580223880597
27429	HTRA2	uc002smn.1	uc002smm.1	0	9	1	2134	0.99580223880597
27429	HTRA2	uc002smi.1	uc002smn.1	0	9	4	2131	0.983302774105497
27429	HTRA2	uc002sml.1	uc002smk.1	0	9	1	2134	0.99580223880597
27429	HTRA2	uc002smi.1	uc002sml.1	0	9	3	2132	0.987453676998062
27429	HTRA2	uc002sml.1	uc002smm.1	0	9	0	2135	1
27429	HTRA2	uc002sml.1	uc002smi.1	0	9	1	2134	0.99580223880597
27430	MAT2B	uc003lzj.2	uc003lzm.2	0	7	1	2222	0.996860986547085
27430	MAT2B	uc003lzk.2	uc003lzm.2	0	7	11	2212	0.965932460553079
27433	TOR2A	uc004bru.3	uc011maj.1	0	8	1	5047	0.998417721518987
27433	TOR2A	uc004brs.3	uc004brx.1	0	8	2	5046	0.996837634125881
27433	TOR2A	uc004brs.3	uc004brt.3	0	8	1	5047	0.998417721518987
27433	TOR2A	uc004bru.3	uc004brw.3	0	8	1	5047	0.998417721518987
27433	TOR2A	uc004brs.3	uc004bru.3	0	8	12	5036	0.981156699035429
27433	TOR2A	uc004brs.3	uc004brv.3	0	8	2	5046	0.996837634125881
27433	TOR2A	uc004bru.3	uc004brv.3	0	8	1	5047	0.998417721518987
27434	POLM	uc003tjt.2	uc011kbt.1	0	8	2	2802	0.994317184116656
