Tissue	Switch	Symbol	Group	NumPatients
prad	uc001osf.2-uc001osg.2	INPPL1	Interaction with driver	17
prad	uc001oap.2-uc001oao.2	NRXN2	No driver	17
prad	uc003yll.2-uc011lhr.1	SLC25A32	No driver	17
prad	uc003pjx.3-uc011dza.1	RWDD2A	No driver	17
prad	uc011kaw.1-uc003tfd.2	KIAA0895	No driver	16
prad	uc002hqe.2-uc002hqf.1	SRCIN1	No driver	17
prad	uc003xtn.2-uc011led.1	SDCBP	No driver	16
prad	uc002emc.2-uc002ema.1	GPR56	No driver	17
prad	uc003vda.1-uc010ljj.1	RINT1	No driver	17
prad	uc003axx.2-uc003axy.2	SMCR7L	No driver	13
prad	uc010ocx.1-uc010ocy.1	AKR7L	No driver	16
prad	uc001odb.2-uc009yqc.2	SYVN1	No driver	17
prad	uc001xoz.1-uc010tuj.1	ZNF410	No driver	16
prad	uc003qdf.2-uc003qde.2	MOXD1	No driver	17
prad	uc003pfs.2-uc010kap.2	SMAP1	No driver	16
prad	uc004dhk.3-uc004dhm.2	UBA1	No driver	17
prad	uc001hxt.2-uc009xgf.1	ERO1LB	No driver	17
prad	uc003zsz.2-uc003zsy.2	NOL6	No driver	16
prad	uc001mwg.2-uc010rew.1	PAMR1	No driver	16
prad	uc002wnu.1-uc010zrd.1	MKKS	No driver	16
prad	uc002ift.2-uc002ify.2	TMUB2	No driver	8
prad	uc009yrp.2-uc001olc.3	CARNS1	No driver	14
prad	uc010pju.1-uc001fxd.2	ITLN2	No driver	14
prad	uc002lfj.3-uc010dpg.2	POLI	No driver	14
prad	uc002eci.1-uc002ech.1	C16orf58	No driver	16
prad	uc001rhk.3-uc001rhj.3	C12orf11	No driver	13
prad	uc002mnq.2-uc010xle.1	ICAM1	No driver	16
prad	uc003kbs.3-uc003kbt.3	MCCC2	No driver	16
prad	uc003tjt.2-uc003tjw.1	POLM	No driver	14
prad	uc002ass.2-uc002ast.2	LARP6	No driver	16
prad	uc003hwl.2-uc003hwq.2	UBE2D3	No driver	13
prad	uc001qsi.2-uc010sfw.1	LPCAT3	No driver	16
prad	uc002vny.2-uc010fwy.1	CUL3	No driver	16
prad	uc002nxx.2-uc002nxy.1	LGI4	No driver	15
prad	uc003lfi.2-uc010jfj.2	HBEGF	Interaction with driver	16
prad	uc001csq.1-uc001csp.3	EPS15	No driver	14
prad	uc002pfl.2-uc010xyf.1	STRN4	No driver	15
