#Freq	Total Weight	Target Weight	Gene set 1 (k=4)	Phi 1	Weight function 1
7	18.6233214657	1.22463e+08	ENSP00000368800-uc010cdu.2-uc002ept.2, ENSP00000377643-uc002hun.1-uc002huk.1, ENSP00000400113-uc001mpi.2-uc001mpj.2, ENSP00000441202-uc001zcs.2-uc001zcr.2	8.1657156512e-09	E
5	18.5694500969	1.16041e+08	ENSP00000261798-uc003lqy.1-uc003lqu.2, ENSP00000423228-uc003jlg.1-uc003jlb.1, ENSP00000441202-uc001zcs.2-uc001zcr.2, ENSP00000457354-uc002fhe.2-uc002fhd.2	8.61767856206e-09	E
2	18.5694500969	1.16041e+08	ENSP00000400113-uc001mpi.2-uc001mpj.2, ENSP00000401514, ENSP00000423228-uc003jlg.1-uc003jlb.1, ENSP00000441202-uc001zcs.2-uc001zcr.2	8.61767856206e-09	E
5	18.5694500969	1.16041e+08	ENSP00000378438-uc002azq.3-uc002azr.3, ENSP00000401514, ENSP00000423228-uc003jlg.1-uc003jlb.1, ENSP00000441202-uc001zcs.2-uc001zcr.2	8.61767856206e-09	E
6	18.5694500969	1.16041e+08	ENSP00000347444-uc004axj.2-uc011luy.1, ENSP00000401514, ENSP00000423228-uc003jlg.1-uc003jlb.1, ENSP00000441202-uc001zcs.2-uc001zcr.2	8.61767856206e-09	E
9	18.5560270766	1.14493e+08	ENSP00000374359-uc003eiv.2-uc003eix.2, ENSP00000400113-uc001mpi.2-uc001mpj.2, ENSP00000411409, ENSP00000441202-uc001zcs.2-uc001zcr.2	8.73413367776e-09	E
5	18.5560270766	1.14493e+08	ENSP00000359818-uc001knt.2-uc001knq.2, ENSP00000374359-uc003eiv.2-uc003eix.2, ENSP00000411409, ENSP00000441202-uc001zcs.2-uc001zcr.2	8.73413367776e-09	E
4	18.5560270766	1.14493e+08	ENSP00000374359-uc003eiv.2-uc003eix.2, ENSP00000378438-uc002azq.3-uc002azr.3, ENSP00000411409, ENSP00000441202-uc001zcs.2-uc001zcr.2	8.73413367776e-09	E
10	18.453778284	1.03365e+08	ENSP00000377643-uc002hun.1-uc002huk.1, ENSP00000383191-uc002zhg.2-uc002zhk.2, ENSP00000384164-uc010gci.1-uc002wpg.1, ENSP00000441202-uc001zcs.2-uc001zcr.2	9.67444190464e-09	E
11	18.453778284	1.03365e+08	ENSP00000362298-uc001jrm.2-uc009xqk.2, ENSP00000377643-uc002hun.1-uc002huk.1, ENSP00000423228-uc003jlg.1-uc003jlb.1, ENSP00000441202-uc001zcs.2-uc001zcr.2	9.67444190464e-09	E
7	18.453778284	1.03365e+08	ENSP00000362298-uc001jrm.2-uc009xqk.2, ENSP00000377643-uc002hun.1-uc002huk.1, ENSP00000384164-uc010gci.1-uc002wpg.1, ENSP00000441202-uc001zcs.2-uc001zcr.2	9.67444190464e-09	E
22	18.453778284	1.03365e+08	ENSP00000377643-uc002hun.1-uc002huk.1, ENSP00000383191-uc002zhg.2-uc002zhk.2, ENSP00000423228-uc003jlg.1-uc003jlb.1, ENSP00000441202-uc001zcs.2-uc001zcr.2	9.67444190464e-09	E
18	18.453778284	1.03365e+08	ENSP00000362298-uc001jrm.2-uc009xqk.2, ENSP00000415793, ENSP00000423228-uc003jlg.1-uc003jlb.1, ENSP00000441202-uc001zcs.2-uc001zcr.2	9.67444190464e-09	E
18	18.4334470663	1.01285e+08	ENSP00000358770-uc001kxo.1-uc001kxp.1, ENSP00000369081-uc003mxv.2-uc010jnz.2, ENSP00000377643-uc002hun.1-uc002huk.1, ENSP00000441202-uc001zcs.2-uc001zcr.2	9.87314821492e-09	E
8	18.4312737984	1.01065e+08	ENSP00000383401-uc002kod.1-uc002kof.2, ENSP00000401514, ENSP00000411409, ENSP00000441202-uc001zcs.2-uc001zcr.2	9.89462854413e-09	E
11	18.4312737984	1.01065e+08	ENSP00000401514, ENSP00000411409, ENSP00000441202-uc001zcs.2-uc001zcr.2, ENSP00000462521-uc001enn.3-uc001enm.1	9.89462854413e-09	E
13	18.4198018874	9.99122e+07	ENSP00000218089, ENSP00000343617-uc002qqw.2-uc010yhp.1, ENSP00000374359-uc003eiv.2-uc003eix.2, ENSP00000441202-uc001zcs.2-uc001zcr.2	1.00087924289e-08	E
14	18.4198018874	9.99122e+07	ENSP00000019103-uc002tma.2-uc002tlz.2, ENSP00000218089, ENSP00000343617-uc002qqw.2-uc010yhp.1, ENSP00000441202-uc001zcs.2-uc001zcr.2	1.00087924289e-08	E
7	18.4198018874	9.99122e+07	ENSP00000343617-uc002qqw.2-uc010yhp.1, ENSP00000360199, ENSP00000374359-uc003eiv.2-uc003eix.2, ENSP00000441202-uc001zcs.2-uc001zcr.2	1.00087924289e-08	E
9	18.4198018874	9.99122e+07	ENSP00000019103-uc002tma.2-uc002tlz.2, ENSP00000343617-uc002qqw.2-uc010yhp.1, ENSP00000360186, ENSP00000441202-uc001zcs.2-uc001zcr.2	1.00087924289e-08	E
8	18.4198018874	9.99122e+07	ENSP00000019103-uc002tma.2-uc002tlz.2, ENSP00000343617-uc002qqw.2-uc010yhp.1, ENSP00000360187, ENSP00000441202-uc001zcs.2-uc001zcr.2	1.00087924289e-08	E
15	18.4198018874	9.99122e+07	ENSP00000343617-uc002qqw.2-uc010yhp.1, ENSP00000360186, ENSP00000374359-uc003eiv.2-uc003eix.2, ENSP00000441202-uc001zcs.2-uc001zcr.2	1.00087924289e-08	E
19	18.4198018874	9.99122e+07	ENSP00000343617-uc002qqw.2-uc010yhp.1, ENSP00000360187, ENSP00000374359-uc003eiv.2-uc003eix.2, ENSP00000441202-uc001zcs.2-uc001zcr.2	1.00087924289e-08	E
12	18.4198018874	9.99122e+07	ENSP00000019103-uc002tma.2-uc002tlz.2, ENSP00000343617-uc002qqw.2-uc010yhp.1, ENSP00000360202, ENSP00000441202-uc001zcs.2-uc001zcr.2	1.00087924289e-08	E
32	18.4198018874	9.99122e+07	ENSP00000343617-uc002qqw.2-uc010yhp.1, ENSP00000360202, ENSP00000374359-uc003eiv.2-uc003eix.2, ENSP00000441202-uc001zcs.2-uc001zcr.2	1.00087924289e-08	E
21	18.4198018874	9.99122e+07	ENSP00000019103-uc002tma.2-uc002tlz.2, ENSP00000343617-uc002qqw.2-uc010yhp.1, ENSP00000360199, ENSP00000441202-uc001zcs.2-uc001zcr.2	1.00087924289e-08	E
13	18.3799118678	9.60051e+07	ENSP00000369081-uc003mxv.2-uc010jnz.2, ENSP00000377643-uc002hun.1-uc002huk.1, ENSP00000384164-uc010gci.1-uc002wpg.1, ENSP00000441202-uc001zcs.2-uc001zcr.2	1.04161133649e-08	E
