Normal_transcript	Tumor_transcript	Origin
uc004bxp.2	uc004bxq.2	Tumor
uc004bxp.2	uc010mys.1	Tumor
uc004byb.3	uc004byc.3	Stroma
uc004byc.3	uc004byb.3	Tumor
uc004bye.1	uc004byg.1	Tumor
uc004byf.1	uc004bye.1	Tumor
uc004byf.1	uc004byg.1	Tumor
uc004byf.1	uc010myx.1	Tumor
uc004byf.1	uc011mbt.1	Tumor
uc004byi.2	uc004byj.2	Tumor
uc004byj.2	uc004byi.2	Tumor
uc004byl.2	uc004bym.2	Tumor
uc004bys.2	uc004byr.2	Tumor
uc004bys.2	uc004byt.1	Tumor
uc004bys.2	uc004byu.1	Tumor
uc004byt.1	uc004bys.2	Tumor
uc004byu.1	uc004bys.2	Tumor
uc004byx.1	uc004byv.1	Tumor
uc004byx.1	uc004byy.1	Tumor
uc004byx.1	uc004bza.2	Tumor
uc004byx.1	uc011mbu.1	Tumor
uc004byx.1	uc011mbv.1	Tumor
uc004byx.1	uc011mbw.1	Tumor
uc004byz.1	uc004byy.1	Tumor
uc004bza.2	uc004byv.1	Tumor
uc004bza.2	uc004byw.1	Tumor
uc004bza.2	uc004byz.1	Tumor
uc004bzi.2	uc010myz.1	Tumor
uc004bzn.2	uc004bzo.2	Tumor
uc004bzp.2	uc004bzn.2	Tumor
uc004bzp.2	uc010mzc.2	Tumor
uc004bzr.1	uc004bzs.1	Tumor
uc004bzu.2	uc011mbz.1	Tumor
uc004bzu.2	uc011mca.1	Tumor
uc004bzv.2	uc004bzw.2	Tumor
uc004bzw.2	uc004bzv.2	Tumor
uc004caa.1	uc010mze.1	Tumor
uc004cab.1	uc004cac.1	Tumor
uc004cab.1	uc004cae.1	Tumor
uc004cac.1	uc004cae.1	Tumor
uc004cae.1	uc011mce.1	Tumor
uc004caf.1	uc004cag.2	Tumor
uc004cak.2	uc004caj.2	Stroma
uc004can.3	uc004cao.3	Tumor
uc004can.3	uc004cap.3	Immune&Stroma
uc004can.3	uc011mch.1	Tumor
uc004cao.3	uc004cam.1	Tumor
uc004cao.3	uc011mch.1	Tumor
uc004cau.2	uc011mcj.1	Tumor
uc004caw.2	uc011mci.1	Tumor
uc004caw.2	uc011mck.1	Tumor
uc004cay.2	uc004cba.2	Tumor
uc004cay.2	uc010mzk.2	Stroma
uc004cbc.2	uc004cbb.2	Immune
uc004cbe.1	uc004cbf.1	Tumor
uc004cbe.1	uc004cbg.3	Tumor
uc004cbj.2	uc010mzt.2	Tumor
uc004cbk.2	uc004cbj.2	Tumor
uc004cbk.2	uc010mzt.2	Tumor
uc004cbl.2	uc004cbm.2	Tumor
uc004cbl.2	uc011mcp.1	Tumor
uc004cbq.1	uc004cbs.1	Tumor
uc004cbq.1	uc010mzu.1	Tumor
uc004cbu.1	uc004cbv.1	Tumor
uc004cbu.1	uc004cbw.1	Tumor
uc004cbu.1	uc010mzx.1	Tumor
uc004cbx.1	uc004cby.1	Tumor
uc004cbx.1	uc004cbz.1	Tumor
uc004cby.1	uc004cbx.1	Tumor
uc004cby.1	uc004cbz.1	Tumor
uc004cbz.1	uc004cbx.1	Tumor
uc004cbz.1	uc004cby.1	Tumor
uc004cca.2	uc004ccc.1	Tumor
uc004cca.2	uc011mcq.1	Tumor
uc004ccd.2	uc004ccc.1	Tumor
uc004cce.1	uc004ccc.1	Tumor
uc004ccg.2	uc010mzy.2	Tumor
uc004cco.2	uc004ccp.2	Tumor
uc004cco.2	uc004ccs.2	Tumor
uc004cco.2	uc004cct.1	Tumor
uc004cco.2	uc004ccu.1	Tumor
uc004ccq.2	uc004ccn.2	Tumor
uc004ccq.2	uc011mcv.1	Tumor
uc004cct.1	uc004ccq.2	Tumor
uc004ccw.2	uc004ccx.2	Tumor
uc004ccw.2	uc010nab.2	Tumor
uc004ccw.2	uc011mcx.1	Tumor
uc004ccx.2	uc004ccw.2	Tumor
uc004cda.1	uc010naf.1	Tumor
uc004cdd.2	uc004cdc.2	Tumor
uc004cde.1	uc004cdf.1	Tumor
uc004cdf.1	uc004cde.1	Tumor
uc004cdh.1	uc004cdg.1	Tumor
uc004cdj.2	uc011mdd.1	Tumor
uc004cdl.2	uc004cdk.2	Tumor
uc004cdm.2	uc004cdo.2	Tumor
uc004cdm.2	uc011mde.1	Tumor
uc004cdq.1	uc004cds.1	Tumor
uc004cdt.1	uc004cdw.3	Tumor
uc004cdt.1	uc004cdy.1	Tumor
uc004cdu.1	uc004cdp.3	Tumor
uc004cdu.1	uc004cdy.1	Tumor
uc004cdv.3	uc004cdq.1	Tumor
uc004cdx.3	uc004cdp.3	Tumor
uc004cdx.3	uc004cds.1	Tumor
uc004cdz.3	uc004ceb.3	Tumor
uc004ceb.3	uc004cdp.3	Tumor
uc004ceb.3	uc004cdt.1	Tumor
uc004ceb.3	uc004cdv.3	Tumor
uc004ceb.3	uc004cdx.3	Tumor
uc004ceb.3	uc004cdy.1	Tumor
uc004ceb.3	uc004cdz.3	Tumor
uc004cee.2	uc004cef.2	Tumor
uc004cee.2	uc004ceg.2	Tumor
uc004cei.2	uc004cej.2	Stroma
uc004cen.2	uc004cep.3	Tumor
uc004cep.3	uc004cen.2	Tumor
uc004cep.3	uc011mdn.1	Tumor
uc004cep.3	uc011mdo.1	Tumor
uc004cey.2	uc004cez.2	Tumor
uc004cez.2	uc004cey.2	Tumor
uc004cfb.2	uc004cfc.1	Tumor
uc004cfg.1	uc004cfh.1	Tumor
uc004cfh.1	uc004cfg.1	Tumor
uc004cfk.3	uc004cfm.3	Tumor
uc004cfk.3	uc004cfn.3	Tumor
uc004cfk.3	uc010nar.2	Tumor
uc004cfl.3	uc010nar.2	Tumor
uc004cfs.1	uc004cfu.1	Tumor
uc004cft.1	uc004cfs.1	Tumor
uc004cft.1	uc004cfu.1	Tumor
uc004cfv.3	uc010nat.2	Tumor
uc004cga.1	uc004cfz.1	Tumor
uc004cgd.1	uc011mdp.1	Tumor
uc004cge.1	uc010nay.2	Tumor
uc004cgq.3	uc004cgr.3	Tumor
uc004cgr.3	uc004cgq.3	Tumor
uc004cgr.3	uc010nbg.2	Stroma
uc004cgw.2	uc010nbh.2	Tumor
uc004chd.2	uc004che.2	Tumor
uc004chd.2	uc011mdu.1	Tumor
uc004che.2	uc011mdu.1	Tumor
uc004chf.1	uc011mdv.1	Tumor
uc004chg.3	uc010nbj.2	Tumor
uc004chg.3	uc011mdw.1	Tumor
uc004chg.3	uc011mdx.1	Tumor
uc004chk.2	uc004chj.2	Tumor
uc004chl.2	uc010nbl.2	Tumor
uc004chl.2	uc011mdz.1	Tumor
uc004cho.2	uc010nbm.2	Tumor
uc004chp.2	uc004chv.3	Tumor
uc004chp.2	uc010nbo.1	Tumor
uc004cht.2	uc004chu.2	Tumor
uc004cht.2	uc010nbn.2	Tumor
uc004chx.2	uc010nbn.2	Tumor
uc004chz.2	uc004cia.1	Tumor
uc004cie.2	uc004cig.2	Tumor
uc004cie.2	uc004cih.2	Tumor
uc004cik.2	uc004cil.2	Tumor
uc004cil.2	uc004cik.2	Tumor
uc004cio.2	uc004cin.2	Tumor
uc004cio.2	uc004ciq.3	Tumor
uc004ciq.3	uc004cin.2	Tumor
uc004ciq.3	uc011meb.1	Tumor
uc004civ.2	uc011med.1	Tumor
uc004cje.3	uc011meg.1	Tumor
uc004cji.1	uc004cjh.2	Tumor
uc004cji.1	uc004cjn.1	Tumor
uc004cji.1	uc010nbr.1	Tumor
uc004cjp.2	uc004cjq.3	Tumor
uc004cjp.2	uc011mei.1	Tumor
uc004cjq.3	uc011mei.1	Tumor
uc004cjs.2	uc011mej.1	Tumor
uc004cjv.2	uc010nbu.2	Tumor
uc004cjv.2	uc010nbv.1	Tumor
uc004cjv.2	uc010nbw.2	Tumor
uc004cjv.2	uc011mek.1	Tumor
uc004cjx.2	uc010nbx.2	Tumor
uc004ckb.2	uc004ckc.2	Tumor
uc004ckc.2	uc004ckb.2	Tumor
uc004ckt.2	uc004cks.2	Tumor
uc004ckw.1	uc004ckv.1	Tumor
uc004ckw.1	uc004ckx.1	Tumor
uc004ckx.1	uc004ckw.1	Tumor
uc004cla.3	uc010ncb.2	Tumor
uc004cld.2	uc004clg.1	Tumor
uc004cld.2	uc010ncc.2	Tumor
uc004clj.1	uc004cli.1	Tumor
uc004clk.2	uc004clm.2	Tumor
uc004clq.1	uc004clr.1	Tumor
uc004clr.1	uc004clq.1	Tumor
uc004clw.2	uc004clx.2	Tumor
uc004clw.2	uc004cly.2	Tumor
uc004clw.2	uc011mes.1	Tumor
uc004cmc.1	uc004cmd.1	Tumor
uc004cmc.1	uc011met.1	Tumor
uc004cmj.1	uc010ncd.1	Tumor
uc004cmk.1	uc004cmj.1	Tumor
uc004cmk.1	uc010ncd.1	Tumor
uc004cmk.1	uc011meu.1	Tumor
uc004cml.1	uc010ncd.1	Tumor
uc004cmp.2	uc004cms.2	Tumor
uc004cmp.2	uc004cmt.3	Tumor
uc004cms.2	uc004cmt.3	Tumor
uc004cmu.2	uc004cmv.2	Tumor
uc004cmv.2	uc004cmu.2	Tumor
uc004cmw.2	uc004cmx.2	Tumor
uc004cmw.2	uc004cmy.2	Tumor
uc004cmx.2	uc004cmw.2	Tumor
uc004cmx.2	uc004cmy.2	Tumor
uc004cmz.2	uc004cnb.2	Tumor
uc004cmz.2	uc004cnc.2	Tumor
uc004cmz.2	uc010nci.2	Tumor
uc004cmz.2	uc011mex.1	Tumor
uc004cnc.2	uc010nci.2	Tumor
uc004cnc.2	uc011mex.1	Tumor
uc004cnc.2	uc011mey.1	Tumor
uc004cnd.1	uc004cne.1	Tumor
uc004cne.1	uc004cnd.1	Tumor
uc004cni.2	uc004cnl.1	Tumor
uc004cnj.1	uc010ncl.1	Tumor
uc004cnk.1	uc004cni.2	Tumor
uc004cnk.1	uc004cnj.1	Tumor
uc004cnk.1	uc004cnl.1	Tumor
uc004cnl.1	uc004cnm.1	Tumor
uc004cnp.1	uc004cnx.1	Tumor
uc004cns.2	uc004cnp.1	Tumor
uc004cns.2	uc004cnv.2	Tumor
uc004cns.2	uc004cny.2	Tumor
uc004coe.2	uc004coa.2	Tumor
uc004coi.2	uc004cog.2	Tumor
uc004coi.2	uc004cok.1	Tumor
uc004coi.2	uc010ncp.1	Tumor
uc004cpc.2	uc011mgx.1	Tumor
uc004cpe.1	uc011mgy.1	Tumor
uc004cpg.2	uc004cpf.2	Tumor
uc004cpk.1	uc004cpl.1	Tumor
uc004cpl.1	uc004cpk.1	Tumor
uc004cpo.2	uc004cpn.2	Tumor
uc004cpp.2	uc010nct.2	Tumor
uc004cpr.2	uc010ncu.2	Tumor
uc004cps.2	uc011mhd.1	Tumor
uc004cpv.2	uc004cpw.2	Tumor
uc004cpx.1	uc004cpy.1	Tumor
uc004cpx.1	uc011mhe.1	Tumor
uc004cpx.1	uc011mhf.1	Tumor
uc004cqa.2	uc004cqb.2	Tumor
uc004cqb.2	uc004cqa.2	Tumor
uc004cqd.2	uc010ncy.2	Tumor
uc004cqe.2	uc004cqd.2	Tumor
uc004cqm.2	uc010nda.2	Tumor
uc004cqp.2	uc010ndb.2	Tumor
uc004cqp.2	uc011mhg.1	Tumor
uc004cqw.1	uc004cqs.1	Tumor
uc004cqw.1	uc004cqu.1	Tumor
uc004cqw.1	uc004cqx.1	Tumor
uc004cqy.2	uc004crb.3	Tumor
uc004crc.3	uc011mhi.1	Tumor
uc004crf.1	uc004cre.1	Tumor
uc004crp.2	uc004crq.2	Tumor
uc004crp.2	uc004crr.2	Tumor
uc004crp.2	uc010ndh.2	Tumor
uc004crr.2	uc004crp.2	Tumor
uc004crs.2	uc010ndk.1	Tumor
uc004crv.2	uc010ndl.2	Tumor
uc004crv.2	uc011mhm.1	Tumor
uc004crv.2	uc011mhn.1	Tumor
uc004crx.1	uc011mhp.1	Tumor
uc004csu.1	uc004csv.2	Tumor
uc004csu.1	uc004csw.1	Tumor
uc004csu.1	uc011mic.1	Tumor
uc004csv.2	uc011mic.1	Tumor
uc004csx.3	uc010ndt.2	Tumor
uc004csy.3	uc011mid.1	Tumor
uc004csz.3	uc004ctg.3	Tumor
uc004csz.3	uc004cti.3	Tumor
uc004csz.3	uc004cug.1	Tumor
uc004ctd.3	uc004csz.3	Tumor
uc004ctd.3	uc010ndv.1	Tumor
uc004cte.3	uc004ctu.2	Tumor
uc004cth.3	uc004ctg.3	Tumor
uc004cti.3	uc004cug.1	Tumor
uc004ctt.2	uc004cth.3	Tumor
uc004ctu.2	uc004ctg.3	Tumor
uc004ctu.2	uc010ndv.1	Tumor
uc004ctw.2	uc004cth.3	Tumor
uc004cub.1	uc004csz.3	Tumor
uc004cuf.1	uc004cub.1	Tumor
uc004cug.1	uc004csz.3	Tumor
uc004cug.1	uc004cte.3	Tumor
uc004cug.1	uc004cti.3	Tumor
uc004cug.1	uc004ctu.2	Tumor
uc004cug.1	uc004cub.1	Tumor
uc004cuk.2	uc004cuj.2	Tumor
uc004cuk.2	uc004cul.1	Tumor
uc004cum.1	uc004cun.1	Tumor
uc004cun.1	uc004cum.1	Tumor
uc004cup.1	uc004cum.1	Tumor
uc004cur.1	uc004cum.1	Tumor
uc004cur.1	uc010neb.1	Tumor
uc004cuw.2	uc004cuv.1	Tumor
uc004cuw.2	uc004cux.2	Tumor
uc004cuw.2	uc011mig.1	Tumor
uc004cuw.2	uc011mih.1	Tumor
uc004cuy.2	uc004cuv.1	Tumor
uc004cuy.2	uc004cuw.2	Tumor
uc004cuy.2	uc004cux.2	Tumor
uc004cuy.2	uc011mig.1	Tumor
uc004cuz.1	uc011mij.1	Tumor
uc004cva.2	uc010nec.2	Tumor
uc004cvb.2	uc010nec.2	Stroma
uc004cvd.2	uc004cve.2	Tumor
uc004cve.2	uc004cvd.2	Tumor
uc004cvi.2	uc004cvj.2	Stroma
uc004cvj.2	uc004cvi.2	Stroma
uc004cvk.2	uc004cvl.2	Tumor
uc004cvm.2	uc010neh.2	Tumor
uc004cvp.3	uc004cvq.3	Tumor
uc004cvp.3	uc004cvs.3	Tumor
uc004cvp.3	uc004cvu.3	Tumor
uc004cvp.3	uc004cvv.3	Tumor
uc004cvp.3	uc011mil.1	Tumor
uc004cvs.3	uc010nen.2	Tumor
uc004cvu.3	uc004cvp.3	Tumor
uc004cvu.3	uc011mil.1	Tumor
uc004cvv.3	uc004cvp.3	Tumor
uc004cvv.3	uc011mil.1	Tumor
uc004cvw.2	uc011min.1	Tumor
uc004cvx.2	uc004cvw.2	Tumor
uc004cvx.2	uc004cvz.2	Tumor
uc004cvx.2	uc004cwa.2	Tumor
uc004cvx.2	uc011min.1	Tumor
uc004cwa.2	uc011min.1	Tumor
uc004cwc.2	uc004cwb.2	Tumor
uc004cwc.2	uc004cwd.2	Tumor
uc004cwg.1	uc004cwh.1	Tumor
uc004cwh.1	uc004cwg.1	Tumor
uc004cwi.2	uc004cwj.2	Tumor
uc004cwj.2	uc004cwi.2	Tumor
uc004cwk.2	uc004cwl.2	Tumor
uc004cwk.2	uc004cwm.2	Tumor
uc004cwk.2	uc004cwn.2	Tumor
uc004cwl.2	uc004cwk.2	Tumor
uc004cwl.2	uc004cwm.2	Tumor
uc004cwq.2	uc011miq.1	Tumor
uc004cwr.2	uc010neu.2	Stroma
uc004cwr.2	uc011miq.1	Tumor
uc004cwv.2	uc004cwu.2	Tumor
uc004cww.2	uc004cwy.3	Tumor
uc004cwx.3	uc004cww.2	Tumor
uc004cwx.3	uc004cwy.3	Tumor
uc004cwy.3	uc004cwx.3	Tumor
uc004cxa.1	uc004cxb.2	Tumor
uc004cxb.2	uc004cxa.1	Tumor
uc004cxd.2	uc011mir.1	Tumor
uc004cxh.2	uc011mit.1	Tumor
uc004cxi.2	uc004cxh.2	Immune
uc004cxi.2	uc010nex.2	Tumor
uc004cxi.2	uc011mis.1	Tumor
uc004cxi.2	uc011mit.1	Tumor
uc004cxl.2	uc004cxm.2	Tumor
uc004cxm.2	uc004cxk.2	Tumor
uc004cxm.2	uc004cxl.2	Tumor
uc004cxq.1	uc004cxr.1	Tumor
uc004cxq.1	uc010ney.1	Tumor
uc004cxt.2	uc004cxs.1	Tumor
uc004cxt.2	uc004cxu.2	Tumor
uc004cxv.1	uc004cxw.1	Tumor
uc004cxw.1	uc004cxv.1	Tumor
uc004cxx.2	uc011mix.1	Tumor
uc004cyb.2	uc004cyd.2	Tumor
uc004cyd.2	uc004cye.2	Tumor
uc004cye.2	uc004cyd.2	Tumor
uc004cyf.2	uc004cyh.3	Tumor
uc004cyg.2	uc010nfa.2	Tumor
uc004cyk.3	uc004cyl.2	Tumor
uc004cyl.2	uc004cyk.3	Tumor
uc004cyl.2	uc010nfd.1	Tumor
uc004cym.2	uc004cyn.2	Tumor
uc004cyn.2	uc004cym.2	Tumor
uc004cyq.2	uc011mjb.1	Tumor
uc004cyr.2	uc004cys.2	Tumor
uc004cyr.2	uc011mjb.1	Tumor
uc004cys.2	uc011mjb.1	Tumor
uc004cyv.3	uc004cyu.3	Immune&Stroma
uc004cyv.3	uc010nff.1	Tumor
uc004cyw.2	uc004cze.2	Tumor
uc004cyw.2	uc004czf.2	Tumor
uc004cyw.2	uc010nfj.2	Tumor
uc004cyy.2	uc010nfj.2	Tumor
uc004cyz.2	uc004cze.2	Tumor
uc004cyz.2	uc004czf.2	Tumor
uc004czd.2	uc004czc.2	Tumor
uc004czd.2	uc004cze.2	Tumor
uc004czf.2	uc004cyz.2	Tumor
uc004czf.2	uc010nfj.2	Tumor
uc004czg.3	uc004czh.3	Tumor
uc004czg.3	uc010nfl.2	Tumor
uc004czg.3	uc011mjc.1	Tumor
uc004czg.3	uc011mjd.1	Tumor
uc004czj.1	uc004czi.1	Tumor
uc004czj.1	uc004czk.1	Tumor
uc004czl.2	uc004czm.2	Tumor
uc004czl.2	uc010nfm.2	Tumor
uc004czl.2	uc011mje.1	Tumor
uc004czl.2	uc011mjf.1	Tumor
uc004czm.2	uc004czl.2	Tumor
uc004czm.2	uc011mjf.1	Tumor
uc004czp.2	uc004czn.3	Stroma
uc004czp.2	uc004czo.2	Tumor
uc004czp.2	uc010nfn.2	Tumor
uc004czp.2	uc011mjg.1	Tumor
uc004czq.1	uc010nfo.1	Tumor
uc004czr.1	uc010nfo.1	Tumor
uc004czs.1	uc004czq.1	Tumor
uc004czu.2	uc011mjk.1	Tumor
uc004czx.1	uc011mjo.1	Tumor
uc004dae.2	uc010nfr.2	Immune&Stroma
uc004dag.2	uc010nfs.2	Tumor
uc004dag.2	uc010nft.2	Tumor
uc004dah.2	uc011mjr.1	Tumor
uc004dah.2	uc011mjs.1	Immune&Stroma
uc004dal.3	uc010nfu.1	Tumor
uc004dao.2	uc011mjt.1	Tumor
uc004dap.2	uc004dan.2	Tumor
uc004dap.2	uc004dao.2	Stroma
uc004dap.2	uc004daq.2	Tumor
uc004dap.2	uc004dar.2	Tumor
uc004daq.2	uc004dan.2	Tumor
uc004dau.2	uc004dav.2	Tumor
uc004dax.2	uc004daw.2	Tumor
uc004dax.2	uc004day.3	Tumor
uc004day.3	uc004daw.2	Tumor
uc004daz.1	uc011mju.1	Tumor
uc004dbf.2	uc010nfz.2	Stroma
uc004dbh.2	uc004dbg.2	Tumor
uc004dbi.2	uc004dbj.2	Tumor
uc004dbi.2	uc004dbk.3	Tumor
uc004dbj.2	uc004dbi.2	Stroma
uc004dbj.2	uc004dbk.3	Tumor
uc004dbk.3	uc004dbj.2	Tumor
uc004dch.3	uc010ngj.2	Tumor
uc004dch.3	uc010ngk.2	Tumor
uc004dci.3	uc004dch.3	Tumor
uc004dci.3	uc010ngj.2	Tumor
uc004dci.3	uc010ngk.2	Tumor
uc004dci.3	uc011mka.1	Tumor
uc004dck.2	uc004dcj.2	Tumor
uc004dck.2	uc010ngl.2	Stroma
uc004dco.1	uc004dcm.1	Tumor
uc004dco.1	uc004dcp.1	Tumor
uc004dco.1	uc011mkb.1	Tumor
uc004dcp.1	uc004dcn.1	Tumor
uc004dcp.1	uc011mkb.1	Tumor
uc004dct.1	uc004dcq.1	Tumor
uc004dcy.1	uc004dcu.1	Tumor
uc004dda.1	uc004dcu.1	Tumor
uc004dda.1	uc004ddd.1	Tumor
uc004ddd.1	uc004dco.1	Tumor
uc004ddh.2	uc010ngs.2	Tumor
uc004ddj.2	uc010ngv.2	Tumor
uc004ddo.2	uc004ddn.2	Tumor
uc004ddo.2	uc010ngx.1	Tumor
uc004ddp.1	uc011mkd.1	Tumor
uc004ddr.2	uc011mkf.1	Immune
uc004ddr.2	uc011mkg.1	Immune
uc004ddu.2	uc004ddv.2	Tumor
uc004ddu.2	uc004ddx.2	Tumor
uc004ddv.2	uc004ddu.2	Tumor
uc004ddv.2	uc004ddx.2	Tumor
uc004ddx.2	uc004ddu.2	Tumor
uc004ddx.2	uc004ddv.2	Tumor
uc004ddy.1	uc004ddz.1	Tumor
uc004ddy.1	uc011mkh.1	Tumor
uc004ddz.1	uc004ddy.1	Tumor
uc004deb.2	uc004dea.2	Tumor
uc004deb.2	uc004dec.2	Tumor
uc004deb.2	uc004dee.1	Tumor
uc004deg.3	uc004deh.2	Tumor
uc004deh.2	uc004deg.3	Tumor
uc004dei.3	uc004dej.3	Tumor
uc004dei.3	uc010ngz.2	Tumor
uc004dej.3	uc004dei.3	Tumor
uc004dej.3	uc010ngz.2	Tumor
uc004dem.3	uc004den.3	Tumor
uc004dem.3	uc004deo.3	Tumor
uc004dem.3	uc010nhb.2	Tumor
uc004det.2	uc004deu.1	Tumor
uc004det.2	uc011mkm.1	Tumor
uc004dew.2	uc010nhd.2	Tumor
uc004dew.2	uc011mko.1	Tumor
uc004dfe.2	uc011mkq.1	Tumor
uc004dfe.2	uc011mks.1	Immune&Stroma
uc004dff.2	uc011mks.1	Tumor
uc004dfk.3	uc004dfl.3	Tumor
uc004dfn.3	uc004dfj.3	Tumor
uc004dfn.3	uc004dfk.3	Tumor
uc004dfn.3	uc004dfl.3	Tumor
uc004dfn.3	uc004dfm.3	Tumor
uc004dfp.3	uc004dfq.3	Tumor
uc004dfp.3	uc004dfr.3	Tumor
uc004dfp.3	uc010nhg.2	Tumor
uc004dfr.3	uc004dfp.3	Tumor
uc004dft.2	uc004dfs.1	Tumor
uc004dft.2	uc004dfu.1	Tumor
uc004dfu.1	uc004dft.2	Tumor
uc004dfz.3	uc011mkx.1	Tumor
uc004dgg.2	uc004dgi.3	Tumor
uc004dgm.3	uc004dgn.3	Tumor
uc004dgm.3	uc010nhl.2	Tumor
uc004dgn.3	uc004dgm.3	Tumor
uc004dgn.3	uc004dgp.3	Tumor
uc004dgn.3	uc010nhl.2	Tumor
uc004dgr.2	uc010nhm.2	Tumor
uc004dgr.2	uc011mlg.1	Tumor
uc004dgu.1	uc004dgv.1	Tumor
uc004dgv.1	uc004dgu.1	Tumor
uc004dha.1	uc004dgz.1	Tumor
uc004dha.1	uc010nhp.1	Tumor
uc004dhd.2	uc004dhc.2	Tumor
uc004dhf.2	uc004dhi.2	Tumor
uc004dhj.3	uc004dhm.2	Tumor
uc004dhk.3	uc004dhj.3	Tumor
uc004dhk.3	uc004dhm.2	Stroma
uc004dhp.2	uc004dhq.2	Tumor
uc004dht.3	uc004dhs.3	Tumor
uc004dhu.3	uc004dhs.3	Tumor
uc004dhv.3	uc004dht.3	Tumor
uc004dhw.3	uc004dhs.3	Tumor
uc004dhw.3	uc004dhv.3	Tumor
uc004dhw.3	uc004dia.2	Tumor
uc004dhw.3	uc011mlm.1	Tumor
uc004dhy.3	uc004dhx.3	Tumor
uc004did.2	uc004die.2	Tumor
uc004die.2	uc004did.2	Tumor
uc004dig.3	uc004dih.2	Tumor
uc004dig.3	uc004dii.1	Tumor
uc004dig.3	uc010nhu.2	Tumor
uc004dih.2	uc004dig.3	Tumor
uc004dik.3	uc004dil.3	Tumor
uc004dik.3	uc010nhv.2	Tumor
uc004dis.2	uc004dir.2	Tumor
uc004dis.2	uc004dit.2	Tumor
uc004div.3	uc004diw.2	Tumor
uc004diw.2	uc004div.3	Tumor
uc004djg.1	uc004djf.1	Tumor
uc004djk.3	uc010nid.2	Tumor
uc004djo.1	uc004djm.2	Tumor
uc004djo.1	uc004djp.1	Tumor
uc004djo.1	uc011mlw.1	Tumor
uc004djp.1	uc004djl.2	Tumor
uc004djq.1	uc004djw.1	Tumor
uc004djq.1	uc011mlx.1	Tumor
uc004djr.1	uc011mlx.1	Tumor
uc004djs.1	uc004djt.1	Tumor
uc004djs.1	uc004dju.1	Tumor
uc004djs.1	uc004djw.1	Tumor
uc004djs.1	uc011mlx.1	Tumor
uc004djt.1	uc004djs.1	Tumor
uc004djt.1	uc011mlx.1	Tumor
uc004dju.1	uc004djs.1	Tumor
uc004djw.1	uc004dju.1	Tumor
uc004djx.3	uc004djy.3	Tumor
uc004djx.3	uc004djz.2	Tumor
uc004dka.1	uc011mlz.1	Stroma
uc004dka.1	uc011mmb.1	Tumor
uc004dka.1	uc011mmc.1	Tumor
uc004dkb.1	uc011mlz.1	Tumor
uc004dkf.1	uc004dkd.1	Tumor
uc004dkh.1	uc004dki.1	Tumor
uc004dkh.1	uc004dkl.3	Tumor
uc004dki.1	uc004dkl.3	Tumor
uc004dkn.2	uc011mmf.1	Tumor
uc004dkn.2	uc011mmg.1	Tumor
uc004dks.1	uc004dkt.1	Tumor
uc004dks.1	uc004dkw.1	Tumor
uc004dks.1	uc004dkx.1	Stroma
uc004dks.1	uc011mmi.1	Tumor
uc004dks.1	uc011mmj.1	Tumor
uc004dks.1	uc011mmk.1	Tumor
uc004dla.1	uc004dlb.1	Tumor
uc004dlc.1	uc004dla.1	Tumor
uc004dld.2	uc004dlf.2	Tumor
uc004dle.2	uc004dlg.2	Tumor
uc004dlf.2	uc004dle.2	Tumor
uc004dlo.1	uc004dlp.1	Tumor
uc004dlo.1	uc004dlq.2	Tumor
uc004dlo.1	uc004dlr.1	Tumor
uc004dlo.1	uc011mml.1	Tumor
uc004dlo.1	uc011mmo.1	Tumor
uc004dlq.2	uc004dlp.1	Tumor
uc004dlq.2	uc011mml.1	Tumor
uc004dlv.2	uc004dlt.3	Tumor
uc004dlv.2	uc004dlu.2	Tumor
uc004dlw.1	uc004dlx.1	Tumor
uc004dlx.1	uc004dlw.1	Tumor
uc004dly.1	uc004dma.2	Tumor
uc004dmb.3	uc004dmc.3	Tumor
uc004dmc.3	uc004dmb.3	Tumor
uc004dmh.2	uc004dmi.2	Tumor
uc004dmi.2	uc004dmh.2	Stroma
uc004dmj.1	uc011mmu.1	Tumor
uc004dmk.1	uc004dmj.1	Tumor
uc004dmk.1	uc004dmm.1	Tumor
uc004dmk.1	uc004dmn.1	Tumor
uc004dml.1	uc004dmj.1	Tumor
uc004dml.1	uc004dmm.1	Tumor
uc004dml.1	uc004dmn.1	Tumor
uc004dml.1	uc004dmo.1	Tumor
uc004dmm.1	uc004dmk.1	Tumor
uc004dmt.2	uc004dmw.2	Tumor
uc004dmy.1	uc011mmv.1	Tumor
uc004dmy.1	uc011mmx.1	Tumor
uc004dmz.1	uc004dna.1	Tumor
uc004dmz.1	uc011mmz.1	Tumor
uc004dnb.2	uc010nip.2	Tumor
uc004dne.3	uc011mnb.1	Tumor
uc004dne.3	uc011mnc.1	Tumor
uc004dnf.3	uc011mnc.1	Tumor
uc004dnh.1	uc004dni.2	Tumor
uc004dnh.1	uc011mnd.1	Tumor
uc004doq.1	uc004dor.1	Tumor
uc004doq.1	uc004dot.1	Tumor
uc004dos.1	uc004doq.1	Tumor
uc004dos.1	uc004dor.1	Tumor
uc004dos.1	uc004dot.1	Tumor
uc004dot.1	uc004dos.1	Tumor
uc004dox.3	uc004doy.2	Tumor
uc004doy.2	uc004dpa.2	Tumor
uc004dpa.2	uc004doz.2	Tumor
uc004dpe.2	uc004dpd.3	Tumor
