GeneId	Symbol	Normal_transcript	Tumor_transcript	MS	M	S	N	p.o	OR	eOR
116983	ACAP3	uc001aeb.2	uc001ady.2	0	2	1	43	1	0	5.8
116985	ARAP1	uc010rre.1	uc001osu.2	0	13	1	26	1	0	0.654320987654321
117177	RAB3IP	uc001svm.2	uc001svl.1	0	8	1	37	1	0	1.47058823529412
117283	IP6K3	uc003ofb.2	uc010jvf.2	0	7	1	38	1	0	1.71111111111111
117289	TAGAP	uc011eft.1	uc003qrz.2	0	1	1	44	1	0	9.88888888888889
1173	AP2M1	uc003fmw.2	uc003fmy.2	0	2	2	42	1	0	3.4
117532	TMC2	uc002wgg.1	uc002wgf.1	0	19	1	26	1	0	0.452991452991453
117583	PARD3B	uc002var.1	uc002vap.1	0	40	1	5	1	0	0.0452674897119342
117584	RFFL	uc002hiq.2	uc002him.1	0	12	1	33	1	0	0.893333333333333
117	ADCYAP1R1	uc003tcb.1	uc003tcf.1	0	17	1	28	1	0	0.542857142857143
1182	CLCN3	uc003isi.2	uc011cka.1	0	9	1	35	1	0	1.24561403508772
1182	CLCN3	uc003isi.2	uc003ish.2	0	9	1	35	1	0	1.24561403508772
118429	ANTXR2	uc003hly.3	uc003hlx.1	0	20	2	24	1	0	0.239024390243902
118471	PRAP1	uc001lmp.2	uc001lmr.2	0	2	1	43	1	0	5.8
118490	ZMYND17	uc001juc.2	uc001jud.2	0	3	1	42	1	0	4.04761904761905
118491	TTC18	uc001jtx.2	uc001jtv.3	1	11	0	34	0.260869565217391	Inf	9
1186	CLCN7	uc002clv.2	uc010brq.1	0	12	3	76	1	0	0.874285714285714
1187	CLCNKA	uc010obw.1	uc001axv.2	0	4	3	39	1	0	1.25396825396825
118813	ZFYVE27	uc001kop.2	uc010qpa.1	0	2	2	41	1	0	3.32
118980	SFXN2	uc001kwb.2	uc001kwd.2	0	7	2	82	1	0	2.2
118	ADD1	uc003gfq.2	uc003gfo.2	0	9	1	36	1	0	1.28070175438596
120114	FAT3	uc001pdi.3	uc001pdj.3	5	73	0	13	0.453958414051401	Inf	2.02040816326531
1201	CLN3	uc002dpo.2	uc002dpm.2	0	7	2	55	1	0	1.48
120526	DNAJC24	uc001msx.2	uc009yjn.1	0	10	1	35	1	0	1.12698412698413
1209	CLPTM1	uc002pai.2	uc010xxg.1	1	10	4	76	0.483059968143269	1.8836264927235	2.42857142857143
121227	LRIG3	uc001sqr.2	uc009zqh.2	0	4	1	41	1	0	3.07407407407407
121256	TMEM132D	uc001uia.2	uc009zyl.1	0	39	1	5	1	0	0.0464135021097046
121256	TMEM132D	uc009zyl.1	uc001uia.2	1	39	0	5	0.888888888888889	Inf	0.417721518987342
121268	RHEBL1	uc001rtc.1	uc009zlc.1	0	1	1	44	1	0	9.88888888888889
121274	ZNF641	uc001rro.1	uc010sls.1	0	1	1	44	1	0	9.88888888888889
121457	IKBIP	uc001tfv.2	uc001tfw.2	0	9	1	35	1	0	1.24561403508772
121457	IKBIP	uc001tfx.2	uc001tfw.2	0	9	1	35	1	0	1.24561403508772
1215	CMA1	uc001wpp.1	uc010alx.1	0	1	1	44	1	0	9.88888888888889
122553	TRAPPC6B	uc001wut.1	uc010tqd.1	0	7	2	36	1	0	0.973333333333333
123283	TARSL2	uc002bxm.2	uc002bxl.2	0	13	2	65	1	0	0.97037037037037
1232	CCR3	uc003cpg.1	uc003cpj.1	0	9	1	36	1	0	1.28070175438596
123606	NIPA1	uc001yve.2	uc001yvc.2	0	6	3	37	1	0	0.824175824175824
1237	CCR8	uc003cjm.2	uc010hhr.2	0	2	1	43	1	0	5.8
124245	ZC3H18	uc002fky.2	uc002fkz.2	0	8	1	37	1	0	1.47058823529412
124401	ANKS3	uc002cxk.2	uc010uxs.1	0	4	1	41	1	0	3.07407407407407
124411	ZNF720	uc002ecq.2	uc002ecn.3	0	9	1	35	1	0	1.24561403508772
124411	ZNF720	uc002ecq.2	uc002eco.2	1	29	1	59	0.558052434456929	2.01722537169908	2.01694915254237
124997	WDR81	uc002ftj.2	uc010vqq.1	0	4	1	41	1	0	3.07407407407407
124	ADH1A	uc010ilf.1	uc010ilg.1	0	12	1	33	1	0	0.893333333333333
125058	TBC1D16	uc002jxj.2	uc002jxi.2	0	14	1	31	1	0	0.724137931034483
125950	RAVER1	uc002moa.2	uc002mnz.2	0	1	1	44	1	0	9.88888888888889
1259	CNGA1	uc003gxu.2	uc003gxt.3	0	9	1	36	1	0	1.28070175438596
126014	OSCAR	uc002qcz.2	uc010erc.2	0	1	1	44	1	0	9.88888888888889
126133	ALDH16A1	uc002pnt.2	uc010yat.1	1	6	4	114	0.253986752939453	4.64165732926072	5.87179487179487
126259	TMIGD2	uc010dtv.1	uc002lzx.1	1	6	21	61	0.873786021704003	0.48745796628502	0.660107334525939
126295	ZNF57	uc002lwr.2	uc010xha.1	1	4	2	84	0.157591472198214	9.84079478348513	11.2666666666667
126432	RINL	uc010xuo.1	uc002ojr.1	0	1	1	44	1	0	9.88888888888889
126549	ANKLE1	uc002nga.2	uc002nfy.2	0	1	1	44	1	0	9.88888888888889
1266	CNN3	uc001dqz.3	uc010otw.1	0	2	2	42	1	0	3.4
126969	SLC44A3	uc001dqv.3	uc010ott.1	0	8	1	37	1	0	1.47058823529412
127003	C1orf194	uc009wev.2	uc001dwp.3	0	1	1	44	1	0	9.88888888888889
1271	CNTFR	uc003zuq.1	uc003zup.1	0	9	1	36	1	0	1.28070175438596
127262	TPRG1L	uc001akm.2	uc009vlj.2	0	1	2	43	1	0	5.8
127544	RNF19B	uc010ohp.1	uc001bwm.3	0	6	1	39	1	0	2.02564102564103
127700	OSCP1	uc001caq.2	uc001car.2	1	3	1	41	0.168115942028985	11.9792953431512	11.8571428571429
1278	COL1A2	uc003ung.1	uc011kib.1	0	9	2	35	1	0	0.747368421052632
127943	FCRLB	uc001gbm.2	uc001gbh.2	0	3	1	42	1	0	4.04761904761905
128077	LIX1L	uc009wiu.1	uc001enr.2	0	3	1	42	1	0	4.04761904761905
128218	TMEM125	uc001cir.2	uc001cis.2	0	1	3	42	1	0	4.04761904761905
128229	C1orf182	uc009wry.2	uc001fop.3	0	3	1	42	1	0	4.04761904761905
1290	COL5A2	uc002uqk.2	uc010frx.2	2	45	2	42	0.716306539902046	0.934067266037585	0.934065934065934
1291	COL6A1	uc002zhu.1	uc002zhw.1	0	10	1	35	1	0	1.12698412698413
129293	C2orf89	uc010ysl.1	uc010fgc.1	0	11	2	33	1	0	0.582608695652174
129530	LYG1	uc002szy.2	uc010yvo.1	0	12	4	109	1	0	0.973333333333333
129563	DIS3L2	uc010fxz.2	uc002vsp.1	1	25	0	20	0.565217391304348	Inf	2.41176470588235
129852	C2orf73	uc002rxs.1	uc010yos.1	0	6	1	38	1	0	1.97435897435897
129852	C2orf73	uc010yos.1	uc002rxt.1	0	6	1	38	1	0	1.97435897435897
130340	AP1S3	uc002vnn.2	uc002vno.2	1	12	1	32	0.489855072463768	2.60177846280172	2.6
130399	ACVR1C	uc010fof.2	uc010foe.2	0	20	1	24	1	0	0.398373983739837
130399	ACVR1C	uc010foe.2	uc002tzl.3	0	20	1	24	1	0	0.398373983739837
130507	UBR3	uc002uft.3	uc002ufu.3	1	20	0	25	0.456521739130435	Inf	3.73170731707317
130540	ALS2CR12	uc002uya.3	uc010fth.2	0	9	1	36	1	0	1.28070175438596
130574	LYPD6	uc002twy.2	uc002txa.2	1	20	0	25	0.456521739130435	Inf	3.73170731707317
130827	TMEM182	uc010ywe.1	uc002tcd.3	0	18	1	27	1	0	0.495495495495495
130916	MTERFD2	uc010zoj.1	uc002wan.1	0	3	1	42	1	0	4.04761904761905
1312	COMT	uc002zqu.2	uc011ahd.1	0	5	1	40	1	0	2.45454545454545
131540	ZDHHC19	uc010iab.2	uc003fwc.2	1	2	0	43	0.0652173913043478	Inf	52.2
132320	SCLT1	uc003igp.2	uc003igt.3	2	57	3	28	0.95389352104795	0.331946666972185	0.354037267080745
132332	TMEM155	uc003idy.1	uc003idx.1	0	7	10	73	1	0	0.466666666666667
132332	TMEM155	uc003idx.1	uc003idy.1	0	2	1	37	1	0	5
134353	LSM11	uc003lxf.1	uc003lxe.1	0	5	3	83	1	0	2.16883116883117
134359	POC5	uc003keh.3	uc003keg.3	0	5	2	57	1	0	2.09090909090909
134466	LOC134466	uc003lta.2	uc003lsz.1	0	3	1	42	1	0	4.04761904761905
135114	HINT3	uc003qal.3	uc010keu.2	0	5	3	38	1	0	1
135886	WBSCR28	uc003tzl.2	uc003tzk.2	0	4	3	84	1	0	2.68253968253968
136227	EMID2	uc010lhy.1	uc003uyo.1	2	60	4	25	0.988241442383068	0.212451509531064	0.234159779614325
1362	CPD	uc010wbo.1	uc010wbp.1	0	9	2	35	1	0	0.747368421052632
136306	SVOPL	uc011kqh.1	uc003vue.2	0	18	1	27	1	0	0.495495495495495
136895	C7orf31	uc003sxm.1	uc003sxn.1	1	3	0	42	0.0869565217391305	Inf	36.4285714285714
137872	ADHFE1	uc011les.1	uc003xwf.3	0	4	1	41	1	0	3.07407407407407
137994	LETM2	uc003xlk.2	uc003xll.1	0	1	2	42	1	0	5.66666666666667
137994	LETM2	uc003xlk.2	uc003xln.1	0	1	1	42	1	0	9.44444444444444
1388	ATF6B	uc003nzn.2	uc003nzo.2	0	4	1	41	1	0	3.07407407407407
1389	CREBL2	uc001rap.1	uc009zhv.1	0	4	1	41	1	0	3.07407407407407
1390	CREM	uc001ixz.2	uc001iyq.2	1	13	0	30	0.318181818181818	Inf	6.77777777777778
1390	CREM	uc001iyp.2	uc001ixx.2	0	13	1	30	1	0	0.753086419753086
1390	CREM	uc001iyr.2	uc001ixx.2	0	13	1	30	1	0	0.753086419753086
139212	CXorf41	uc004enc.2	uc004end.2	0	9	3	34	1	0	0.518796992481203
139221	MUM1L1	uc004emf.1	uc004emg.1	1	17	1	72	0.358241758241758	4.14445241976736	4.14285714285714
139231	FAM199X	uc004elw.2	uc004elx.2	0	2	1	43	1	0	5.8
139324	HDX	uc004eek.1	uc004eel.1	0	18	1	27	1	0	0.495495495495495
139596	UPRT	uc004ecb.1	uc004ece.1	1	8	0	37	0.195652173913043	Inf	13.2352941176471
1398	CRK	uc002fsm.2	uc002fsl.2	0	10	2	79	1	0	1.51428571428571
140688	C20orf112	uc002wxu.3	uc002wxv.3	1	33	1	56	0.61025641025641	1.68661337041723	1.6865671641791
142689	ASB12	uc004dvp.1	uc004dvq.1	0	2	4	38	1	0	1.71111111111111
142940	TRUB1	uc001lcd.2	uc010qsl.1	0	8	1	37	1	0	1.47058823529412
1429	CRYZ	uc001dgj.2	uc001dgk.2	0	6	1	39	1	0	2.02564102564103
143187	VTI1A	uc001kzz.2	uc001kzx.2	5	52	1	33	0.268016099485784	3.13986898323775	2.33968253968254
143279	HECTD2	uc001khn.1	uc001khm.2	0	9	1	36	1	0	1.28070175438596
143684	FAM76B	uc001pfn.2	uc001pfm.2	0	4	1	41	1	0	3.07407407407407
143689	PIWIL4	uc001pfa.2	uc009ywk.1	1	4	0	41	0.108695652173913	Inf	27.6666666666667
143872	ARHGAP42	uc001pge.2	uc001pgd.2	1	26	0	19	0.58695652173913	Inf	2.20754716981132
144132	DNHD1	uc001mds.1	uc001mea.3	1	4	0	41	0.108695652173913	Inf	27.6666666666667
1441	CSF3R	uc001caw.1	uc009vvc.1	0	4	1	41	1	0	3.07407407407407
145447	ABHD12B	uc010any.2	uc001wyr.2	0	6	2	38	1	0	1.18461538461538
145567	TTC7B	uc001xyp.2	uc001xyo.2	0	21	1	24	1	0	0.37984496124031
1456	CSNK1G3	uc010jda.2	uc003kto.2	1	13	0	31	0.311111111111111	Inf	7
1456	CSNK1G3	uc010jda.2	uc011cws.1	0	13	1	31	1	0	0.777777777777778
145748	LYSMD4	uc002bvk.2	uc002bvm.2	0	1	1	44	1	0	9.88888888888889
145864	HAPLN3	uc002bnd.2	uc002bnc.2	0	5	1	40	1	0	2.45454545454545
146802	SLC47A2	uc002gwg.3	uc002gwh.3	0	6	1	39	1	0	2.02564102564103
146923	RUNDC1	uc002ici.1	uc010whi.1	0	5	6	80	1	0	1.12587412587413
147179	WIPF2	uc002hug.1	uc010cwx.1	0	7	1	37	1	0	1.66666666666667
147694	ZNF548	uc002qon.2	uc002qom.2	0	11	3	77	1	0	0.962732919254658
147912	SIX5	uc002pdb.2	uc002pdc.2	0	2	5	39	1	0	1.43636363636364
147949	ZNF583	uc010ygm.1	uc002qnc.2	0	6	1	39	1	0	2.02564102564103
148213	ZNF681	uc002nrk.3	uc002nrm.1	0	3	1	42	1	0	4.04761904761905
148345	C1orf127	uc001ars.1	uc001arr.1	0	5	1	39	1	0	2.39393939393939
148641	SLC35F3	uc001hvy.1	uc001hwa.1	3	70	0	16	0.547673558522067	Inf	1.63829787234043
149297	FAM78B	uc010plc.1	uc001gdr.2	2	22	0	22	0.266666666666667	Inf	5
1493	CTLA4	uc002val.1	uc010fty.1	0	2	1	43	1	0	5.8
149986	LSM14B	uc010gjy.1	uc010zzz.1	0	2	4	85	1	0	3.8
1499	CTNNB1	uc003ckr.2	uc011azg.1	0	11	2	68	1	0	1.19130434782609
150000	ABCC13	uc002yjr.2	uc010gkx.2	0	10	1	35	1	0	1.12698412698413
150365	MEI1	uc003bbf.2	uc003bbd.1	0	14	1	31	1	0	0.724137931034483
1503	CTPS	uc001cgl.3	uc010ojq.1	0	5	1	40	1	0	2.45454545454545
150468	CKAP2L	uc010yxp.1	uc002tie.2	0	3	1	42	1	0	4.04761904761905
150483	TEKT4	uc010fhr.1	uc002stw.1	0	3	1	42	1	0	4.04761904761905
150696	PROM2	uc002suh.1	uc002sum.2	0	3	1	42	1	0	4.04761904761905
151174	LOC151174	uc002vxx.3	uc002vxy.2	0	1	1	44	1	0	9.88888888888889
151188	ARL6IP6	uc002tyn.2	uc002tym.2	0	9	1	36	1	0	1.28070175438596
151194	FAM119A	uc002vce.2	uc002vcg.3	0	5	1	40	1	0	2.45454545454545
151393	FAM82A1	uc002rql.2	uc002rqm.2	2	28	2	59	0.400765900765901	2.08849047411874	2.08771929824561
151473	SLC16A14	uc002vqd.1	uc002vqe.2	0	7	1	37	1	0	1.66666666666667
151473	SLC16A14	uc002vqd.1	uc002vqf.2	0	16	2	72	1	0	0.878787878787879
151613	TTC14	uc003fkk.2	uc003fkl.2	0	3	1	42	1	0	4.04761904761905
151636	DTX3L	uc003efk.2	uc010hrj.2	0	1	2	43	1	0	5.8
151887	CCDC80	uc003dzg.2	uc003dzf.2	0	5	1	40	1	0	2.45454545454545
151888	BTLA	uc003dzb.3	uc003dza.3	1	5	2	35	0.370391378332388	3.35747683835672	3.87272727272727
1520	CTSS	uc001evo.1	uc001evn.2	0	5	1	40	1	0	2.45454545454545
152137	CCDC50	uc003fsw.2	uc003fsv.2	0	11	1	34	1	0	1
152404	IGSF11	uc011biv.1	uc003ebw.2	1	27	0	17	0.622222222222222	Inf	1.90909090909091
152404	IGSF11	uc003ebx.2	uc011biv.1	0	27	1	17	1	0	0.212121212121212
152789	JAKMIP1	uc003giu.3	uc003giv.3	1	27	0	18	0.608695652173913	Inf	2.01818181818182
1534	CYB561	uc002jat.2	uc010wpg.1	0	3	2	86	1	0	4.94285714285714
153733	CCDC112	uc003kqz.2	uc003kra.2	1	12	3	75	0.466292134831461	2.06237055137036	2.58857142857143
154664	ABCA13	uc010kyu.1	uc003tos.1	0	34	1	11	1	0	0.111111111111111
154807	VKORC1L1	uc003tum.1	uc003tul.2	7	13	13	58	0.101717503232985	2.37598659394521	2.40740740740741
155061	ZNF746	uc010lpi.2	uc003wfw.2	0	16	2	73	1	0	0.890909090909091
1556	CYP2B7P1	uc010ehg.1	uc002opq.2	0	4	1	41	1	0	3.07407407407407
1559	CYP2C9	uc001kka.3	uc009xut.2	0	29	2	60	1	0	0.410169491525424
1564	CYP2D7P1	uc010gyv.2	uc010gyw.2	0	1	1	44	1	0	9.88888888888889
157381	LOC157381	uc003yrq.1	uc003yrp.2	0	6	1	39	1	0	2.02564102564103
157680	VPS13B	uc003yiw.2	uc003yiv.2	2	77	0	11	0.769288389513109	Inf	0.741935483870968
157680	VPS13B	uc003yiw.2	uc003yit.2	1	34	0	10	0.777777777777778	Inf	0.91304347826087
157	ADRBK2	uc003abx.3	uc003abw.2	1	44	2	44	0.875046302012594	0.503688861501036	0.6
158358	KIAA2026	uc003zjq.3	uc010mht.2	0	12	1	33	1	0	0.893333333333333
1583	CYP11A1	uc010bjn.1	uc010bjm.1	0	6	1	39	1	0	2.02564102564103
158401	C9orf84	uc004bfq.2	uc010mug.2	0	10	1	35	1	0	1.12698412698413
158880	USP51	uc004dun.1	uc011moo.1	0	2	1	43	1	0	5.8
159371	TMEM20	uc001kjj.2	uc001kji.2	0	10	1	34	1	0	1.0952380952381
160428	ALDH1L2	uc001tlc.2	uc009zuo.2	0	6	1	39	1	0	2.02564102564103
160	AP2A1	uc002ppo.2	uc010enk.2	1	4	3	38	0.379416000245121	3.05559735357345	3.66666666666667
1610	DAO	uc001tnq.3	uc001tns.3	0	8	1	37	1	0	1.47058823529412
161436	EML5	uc001xxe.2	uc001xxd.2	0	21	1	24	1	0	0.37984496124031
161829	EXD1	uc001znj.2	uc001znk.2	1	5	0	40	0.130434782608696	Inf	22.0909090909091
162239	ZFP1	uc002fdq.2	uc010cgt.2	0	3	1	40	1	0	3.85714285714286
162239	ZFP1	uc010cgt.2	uc010cgs.2	0	3	1	40	1	0	3.85714285714286
162239	ZFP1	uc002fdo.2	uc010cgs.2	0	3	1	40	1	0	3.85714285714286
162333	MARCH10	uc010ddr.2	uc002jah.2	0	15	1	30	1	0	0.655913978494624
162466	PHOSPHO1	uc002ios.2	uc010wlv.1	1	3	0	42	0.0869565217391305	Inf	36.4285714285714
162494	RHBDL3	uc002hhf.1	uc010csw.1	1	25	2	57	0.670861597651109	1.13819264602241	1.35294117647059
1627	DBN1	uc003mgy.2	uc011dga.1	0	3	1	42	1	0	4.04761904761905
162993	ZNF846	uc010xky.1	uc010xkz.1	0	3	1	42	1	0	4.04761904761905
163049	ZNF791	uc002mua.2	uc010xml.1	0	3	1	41	1	0	3.95238095238095
163059	ZNF433	uc002msy.1	uc002msz.1	0	3	1	42	1	0	4.04761904761905
163071	ZNF114	uc002pil.1	uc002pin.2	1	4	0	41	0.108695652173913	Inf	27.6666666666667
1630	DCC	uc010dpf.1	uc002lfe.1	1	40	0	5	0.891304347826087	Inf	0.407407407407407
163259	DENND2C	uc001efd.1	uc001eez.2	0	17	1	28	1	0	0.542857142857143
163351	GBP6	uc010ost.1	uc001dnf.2	0	2	1	43	1	0	5.8
1635	DCTD	uc003ivg.2	uc010irw.2	0	6	1	39	1	0	2.02564102564103
163	AP2B1	uc002hjr.2	uc010wcj.1	0	12	2	32	1	0	0.52
164656	TMPRSS6	uc003aqs.1	uc003aqt.1	0	8	1	36	1	0	1.43137254901961
164656	TMPRSS6	uc003aqt.1	uc003aqs.1	1	19	1	69	0.397003745318352	3.56489787787506	3.56410256410256
164832	LONRF2	uc010yvs.1	uc002tal.3	1	24	2	64	0.623327982878545	1.32888217158708	1.57959183673469
164	AP1G1	uc010cgg.2	uc002faz.2	0	11	3	32	1	0	0.403726708074534
165324	UBXN2A	uc010exy.2	uc002rem.2	0	4	1	41	1	0	3.07407407407407
165829	GPR156	uc011bjf.1	uc011bjg.1	0	10	1	35	1	0	1.12698412698413
165	AEBP1	uc003tkb.2	uc003tkd.2	0	3	3	40	1	0	1.6530612244898
1663	DDX11	uc009zjo.1	uc009zjn.1	0	6	1	39	1	0	2.02564102564103
168544	ZNF467	uc003wgd.2	uc003wgc.2	0	6	2	83	1	0	2.56923076923077
1687	DFNA5	uc010kus.1	uc003swz.2	0	5	2	57	1	0	2.09090909090909
169166	SNX31	uc011lha.1	uc011lhb.1	0	11	1	34	1	0	1
170626	XAGE3	uc004dre.2	uc004drf.2	0	1	2	43	1	0	5.8
170685	NUDT10	uc004dpi.3	uc004dph.2	0	3	1	42	1	0	4.04761904761905
170850	KCNG3	uc002rsm.2	uc002rsn.2	1	25	2	81	0.562333876361142	1.61202445343201	1.91764705882353
170961	ANKRD24	uc010dtt.1	uc002lzt.2	0	5	1	40	1	0	2.45454545454545
171017	ZNF384	uc001qpz.2	uc001qqe.2	0	2	1	43	1	0	5.8
1733	DIO1	uc009vzl.2	uc001cwg.2	0	4	1	41	1	0	3.07407407407407
1734	DIO2	uc010tvp.1	uc001xut.2	0	15	1	30	1	0	0.655913978494624
1737	DLAT	uc001pmo.2	uc010rwr.1	0	3	1	42	1	0	4.04761904761905
1739	DLG1	uc011bue.1	uc011bud.1	1	17	1	27	0.634782608695652	1.57175752556657	1.57142857142857
1762	DMWD	uc002pdj.1	uc002pdk.1	0	5	6	80	1	0	1.12587412587413
176	ACAN	uc002bna.2	uc010upo.1	0	18	1	27	1	0	0.495495495495495
1775	DNASE1L2	uc002cpq.2	uc002cpn.2	0	1	1	43	1	0	9.66666666666667
1775	DNASE1L2	uc002cpn.2	uc002cpq.2	0	1	1	43	1	0	9.66666666666667
1776	DNASE1L3	uc003djo.1	uc003djp.1	0	4	1	41	1	0	3.07407407407407
1780	DYNC1I1	uc010lfl.2	uc003uod.3	1	27	0	18	0.608695652173913	Inf	2.01818181818182
1781	DYNC1I2	uc002uhf.1	uc002uhb.1	2	16	7	66	0.567422670114095	1.17639295367921	1.34343434343434
1785	DNM2	uc002mpt.1	uc002mpw.2	0	12	2	48	1	0	0.776
1785	DNM2	uc002mpt.1	uc002mpu.1	1	11	1	32	0.466666666666666	2.82842724367826	2.82608695652174
1801	DPH1	uc002fts.2	uc002ftu.2	0	1	1	44	1	0	9.88888888888889
1804	DPP6	uc011kvq.1	uc003wli.2	1	39	0	6	0.869565217391304	Inf	0.493670886075949
1809	DPYSL3	uc003lon.1	uc003loo.2	1	27	3	60	0.777127367015008	0.74302845861994	0.942857142857143
1813	DRD2	uc001pnz.2	uc010rwv.1	1	17	0	28	0.391304347826087	Inf	4.88571428571429
1825	DSC3	uc002kwi.3	uc002kwj.3	0	15	1	30	1	0	0.655913978494624
1827	RCAN1	uc002yub.2	uc002yuc.2	0	15	1	30	1	0	0.655913978494624
1832	DSP	uc003mxp.1	uc003mxq.1	0	12	3	76	1	0	0.874285714285714
1837	DTNA	uc010dmj.2	uc002kxx.2	1	34	0	11	0.760869565217391	Inf	1
1845	DUSP3	uc002ied.3	uc002ief.1	0	1	1	44	1	0	9.88888888888889
1848	DUSP6	uc001tay.2	uc001taz.2	0	3	2	41	1	0	2.37142857142857
1856	DVL2	uc002gez.1	uc010vtr.1	0	2	1	43	1	0	5.8
1857	DVL3	uc003fms.2	uc003fmu.2	0	1	2	43	1	0	5.8
1902	LPAR1	uc004bfa.2	uc011lwo.1	2	16	0	28	0.147826086956522	Inf	8.63636363636364
196996	GRAMD2	uc002atq.2	uc010ukh.1	0	5	1	40	1	0	2.45454545454545
197135	PATL2	uc001zub.3	uc010uej.1	0	2	1	43	1	0	5.8
1982	EIF4G2	uc001mjc.2	uc009ygf.2	0	2	2	42	1	0	3.4
1983	EIF5	uc001yms.2	uc001ymq.2	1	2	3	85	0.12750545334815	13.0083921361379	14.6571428571429
199713	NLRP7	uc002qih.3	uc010esk.2	1	8	0	37	0.195652173913043	Inf	13.2352941176471
1997	ELF1	uc001uxs.2	uc010tfc.1	0	13	1	32	1	0	0.802469135802469
200030	LOC200030	uc001epa.2	uc010ozx.1	1	44	0	1	0.978260869565217	Inf	0.101123595505618
200132	TCTEX1D1	uc001dcv.2	uc009wav.2	0	6	1	39	1	0	2.02564102564103
200186	CRTC2	uc010ped.1	uc001fdf.3	0	2	1	43	1	0	5.8
2002	ELK1	uc004dik.3	uc004dil.3	0	2	4	40	1	0	1.8
200373	PCDP1	uc002tmb.2	uc010yyq.1	2	9	5	30	0.540786044867527	1.32458117571393	1.45933014354067
2005	ELK4	uc001hcy.1	uc001hcz.2	1	7	4	34	0.633820510463584	1.20891086223269	1.53333333333333
200734	SPRED2	uc010fcw.2	uc010fcx.1	0	19	1	25	1	0	0.435897435897436
200734	SPRED2	uc010fcw.2	uc002sdr.3	1	19	0	25	0.444444444444444	Inf	3.92307692307692
200916	RPL22L1	uc003fhc.3	uc003fhb.3	0	1	1	44	1	0	9.88888888888889
201158	FAM18B2	uc010cor.2	uc010vvx.1	1	13	0	32	0.304347826086957	Inf	7.22222222222222
201176	ARHGAP27	uc002iix.2	uc010dak.2	0	6	2	38	1	0	1.18461538461538
201229	C17orf108	uc002gzx.2	uc002gzw.2	0	2	1	43	1	0	5.8
201456	FBXO15	uc002llf.2	uc002lle.2	0	10	1	35	1	0	1.12698412698413
201514	ZNF584	uc002qsp.2	uc002qsr.2	0	1	1	44	1	0	9.88888888888889
202018	TAPT1	uc011bxe.1	uc011bxd.1	0	5	1	39	1	0	2.39393939393939
202051	SPATA24	uc003lem.2	uc003lel.3	0	1	1	44	1	0	9.88888888888889
202181	LOC202181	uc011dgb.1	uc011dgc.1	0	5	1	40	1	0	2.45454545454545
2022	ENG	uc004bsj.3	uc011mam.1	1	5	1	39	0.246376811594203	7.20983131174224	7.18181818181818
2030	SLC29A1	uc003owu.1	uc003owy.1	0	4	12	74	1	0	0.662222222222222
203427	SLC25A43	uc004erd.2	uc011mtt.1	0	3	1	42	1	0	4.04761904761905
2036	EPB41L1	uc002xex.2	uc002xez.2	1	34	2	54	0.771823681936042	0.796086457405245	0.947826086956522
2039	EPB49	uc011kyu.1	uc011kyt.1	1	5	1	83	0.129588014981273	15.24382264327	15.1818181818182
2040	STOM	uc004blh.2	uc004bli.2	0	6	1	39	1	0	2.02564102564103
2059	EPS8	uc009zif.2	uc010shv.1	1	14	3	28	0.807182032662316	0.672189392367919	0.842364532019704
2067	ERCC1	uc002pbs.1	uc002pbv.2	0	15	1	30	1	0	0.655913978494624
2068	ERCC2	uc002pbj.2	uc002pbi.2	0	7	3	54	1	0	1.03809523809524
2110	ETFDH	uc003iqb.2	uc010iqr.2	0	3	1	42	1	0	4.04761904761905
2140	EYA3	uc010ofs.1	uc001bpk.1	0	12	1	33	1	0	0.893333333333333
2151	F2RL2	uc003kem.2	uc011csw.1	0	2	1	43	1	0	5.8
2175	FANCA	uc010vpo.1	uc010vpn.1	1	15	0	30	0.347826086956522	Inf	5.90322580645161
2182	ACSL4	uc004eok.2	uc004eoj.2	0	7	2	37	1	0	1
2186	BPTF	uc002jgf.2	uc002jgh.2	1	11	0	34	0.260869565217391	Inf	9
2187	FANCB	uc004cwh.1	uc004cwg.1	0	3	1	42	1	0	4.04761904761905
2195	FAT1	uc003ize.2	uc010isn.2	0	15	1	30	1	0	0.655913978494624
219855	SLC37A2	uc001qbn.2	uc010sau.1	1	7	1	37	0.320772946859904	5.01084029968492	5
219931	TPCN2	uc001oos.2	uc010rqg.1	0	18	1	25	1	0	0.459459459459459
2199	FBLN2	uc011ava.1	uc011avb.1	21	10	27	33	0.0323757722171948	2.53982928530994	2.49437229437229
21	ABCA3	uc002cpy.1	uc010bsk.1	0	7	2	37	1	0	1
220107	DLEU7	uc001vex.2	uc001vez.2	2	38	1	50	0.408774745853397	2.60401168649918	2.18614718614719
221188	GPR114	uc002elx.3	uc010vhr.1	1	9	0	36	0.217391304347826	Inf	11.5263157894737
2213	FCGR2B	uc001gbb.1	uc001gba.1	0	2	1	43	1	0	5.8
221481	C6orf81	uc003ola.2	uc003olb.1	1	4	1	85	0.107448107448108	19.1282831592023	19
221692	PHACTR1	uc003nah.1	uc011dir.1	1	34	0	11	0.760869565217391	Inf	1
221785	ZNF498	uc003url.1	uc003urm.1	2	29	0	60	0.113553113553113	Inf	10.2542372881356
221955	DAGLB	uc003sqa.2	uc011jwt.1	1	9	0	36	0.217391304347826	Inf	11.5263157894737
