Tumor	GeneId	Symbol	Normal_transcript	Tumor_transcript	Recurrence	Affects_mutated_feature	PPI	Pannegative
luad	9989	PPP4R1	uc002kod.1	uc002kof.2	1	0	0	0
luad	220001	VWCE	uc001nra.2	uc001nrb.2	1	1	0	0
luad	9708	PCDHGA8	uc003lkb.3	uc003lkd.1	1	0	0	0
luad	23200	ATP11B	uc010hxg.2	uc003flb.2	0	0	0	0
luad	9605	C16orf7	uc002fom.1	uc002fol.1	1	0	0	0
luad	3140	MR1	uc001gos.1	uc001goq.1	1	1	0	1
luad	9138	ARHGEF1	uc002orx.2	uc002osa.2	1	0	0	0
luad	27033	ZBTB32	uc002oaz.2	uc002oay.2	1	1	1	0
luad	55049	C19orf60	uc002njv.3	uc002njw.3	0	0	0	0
luad	643	CXCR5	uc001pue.3	uc001puf.2	1	0	0	0
luad	113201	CASC4	uc001ztp.2	uc001ztq.2	1	0	0	1
luad	6885	MAP3K7	uc003pob.1	uc003pnz.1	0	0	0	0
luad	5801	PTPRR	uc001swg.1	uc001swh.1	0	0	1	0
luad	5354	PLP1	uc004elj.2	uc010nox.2	0	0	0	0
luad	7035	TFPI	uc002upy.2	uc002uqa.2	0	0	0	0
luad	10006	ABI1	uc001ita.2	uc010qdg.1	0	0	0	0
luad	7171	TPM4	uc002ndj.2	uc002ndi.2	1	0	0	6
luad	55704	CCDC88A	uc002rys.2	uc002ryw.2	1	1	0	0
luad	23787	MTCH1	uc003onc.1	uc003ond.1	1	0	0	0
luad	23265	EXOC7	uc002jqr.2	uc010wsx.1	1	0	0	1
luad	9406	ZRANB2	uc001dft.2	uc001dfs.2	1	0	0	0
luad	96459	FNIP1	uc003kvt.1	uc003kvs.1	1	0	0	0
luad	57060	PCBP4	uc003dcl.1	uc003dcj.1	0	0	0	1
luad	6667	SP1	uc010sog.1	uc001scw.2	0	0	0	0
luad	116985	ARAP1	uc010rre.1	uc009yth.2	1	0	0	0
luad	3758	KCNJ1	uc001qeo.1	uc001qer.1	0	0	0	0
luad	123606	NIPA1	uc001yve.2	uc001yvc.2	0	0	0	0
luad	54762	GRAMD1C	uc003eas.2	uc003ear.2	0	0	0	0
luad	23263	MCF2L	uc001vsr.2	uc010tjs.1	1	0	0	3
luad	9001	HAP1	uc002hxp.1	uc002hxo.1	0	0	0	0
luad	1762	DMWD	uc002pdj.1	uc002pdk.1	1	0	0	0
luad	2975	GTF3C1	uc002dov.1	uc002dou.2	1	0	0	1
luad	219855	SLC37A2	uc001qbn.2	uc010sau.1	0	0	0	1
luad	4289	MKLN1	uc003vqu.2	uc010lmh.2	0	0	0	0
luad	25946	ZNF385A	uc001sfw.1	uc001sfv.1	0	0	0	1
luad	79754	ASB13	uc001iig.2	uc001iii.2	1	0	1	0
luad	29106	SCG3	uc010ufz.1	uc002abh.2	1	0	0	0
luad	7458	EIF4H	uc003uae.1	uc003uaf.1	1	0	1	0
luad	3693	ITGB5	uc003eho.2	uc010hrx.2	1	0	0	0
luad	25921	ZDHHC5	uc001nkx.1	uc001nky.1	1	0	0	0
luad	50649	ARHGEF4	uc010fmx.1	uc010fmw.1	0	0	1	0
luad	22843	PPM1E	uc010ddd.2	uc002iwx.2	1	1	0	0
luad	10049	DNAJB6	uc003wnk.2	uc011kvz.1	1	0	0	0
luad	55914	ERBB2IP	uc003juj.1	uc003jui.1	0	0	0	0
luad	10949	HNRNPA0	uc003lbt.2	uc010jeo.2	1	0	1	0
luad	147912	SIX5	uc002pdb.2	uc002pdc.2	1	0	0	1
luad	6787	NEK4	uc003dfq.3	uc011bej.1	0	0	0	0
luad	84326	C16orf13	uc002chw.1	uc002cia.1	0	0	0	0
luad	64744	SMAP2	uc001cfj.2	uc010ojj.1	1	0	0	1
luad	283229	EFCAB4A	uc001lrv.2	uc001lrw.2	0	0	0	1
luad	23369	PUM2	uc010yjy.1	uc002rds.1	0	0	0	0
luad	5129	CDK18	uc001hcq.2	uc001hct.2	1	0	1	0
luad	7536	SF1	uc001obb.1	uc010rnn.1	0	0	0	0
luad	6601	SMARCC2	uc001ska.2	uc001skd.2	0	0	0	1
luad	114804	RNF157	uc002jra.2	uc002jqz.2	0	0	0	0
luad	144402	CPNE8	uc001rls.1	uc001rlr.1	1	0	0	0
luad	4670	HNRNPM	uc010dwe.2	uc010dwd.2	0	0	0	0
luad	90102	PHLDB2	uc003dyc.2	uc003dyg.2	0	0	0	0
luad	222663	SCUBE3	uc003okh.1	uc003okg.1	0	0	0	0
luad	10397	NDRG1	uc003yug.2	uc003yue.1	1	0	0	1
luad	5753	PTK6	uc002yfg.2	uc011aay.1	0	0	1	0
luad	55827	DCAF6	uc001gew.2	uc001gez.2	1	0	1	0
luad	8834	TMEM11	uc002gyp.2	uc002gyq.2	1	0	0	0
luad	9960	USP3	uc002amf.2	uc010uik.1	1	0	0	0
luad	23046	KIF21B	uc010ppn.1	uc009wzl.1	1	0	0	0
luad	56110	PCDHGA5	uc011das.1	uc003lju.1	1	0	0	1
luad	29933	GPR132	uc001yqe.2	uc010axe.1	0	1	0	0
luad	79258	MMEL1	uc009vlg.1	uc001ajy.2	1	0	0	0
luad	8767	RIPK2	uc003yee.2	uc003yef.2	1	0	0	1
luad	9662	CEP135	uc003hbi.2	uc003hbj.2	1	0	0	0
luad	56204	KIAA1370	uc002acg.3	uc010ugf.1	0	0	0	0
luad	716	C1S	uc001qsl.2	uc009zfr.2	1	0	0	0
luad	23408	SIRT5	uc003nay.2	uc003naw.2	0	0	0	0
luad	6018	RLF	uc001cfc.3	uc001cfd.3	1	0	0	1
luad	54812	AFTPH	uc002sdb.2	uc002sdc.2	1	0	0	1
luad	2059	EPS8	uc009zif.2	uc010shv.1	1	0	0	0
luad	286223	C9orf47	uc004aqc.1	uc004aqd.2	1	0	0	0
luad	9091	PIGQ	uc002chn.2	uc002chp.2	0	0	0	0
luad	4636	MYL5	uc003gav.2	uc003gat.2	0	0	0	0
luad	81493	SYNC	uc001bvt.2	uc010ohl.1	0	0	0	0
luad	90957	DHX57	uc002rrf.2	uc002rre.2	1	0	0	0
luad	5500	PPP1CB	uc002rmg.2	uc010ymj.1	1	0	0	3
luad	51386	EIF3L	uc003auf.2	uc003auh.2	1	0	0	0
luad	55633	TBC1D22B	uc003onn.2	uc003onp.2	1	0	0	0
luad	129138	ANKRD54	uc003auc.2	uc003aud.2	1	0	0	0
luad	8577	TMEFF1	uc004bay.1	uc004baz.1	1	0	0	0
luad	5768	QSOX1	uc001gnz.2	uc001gny.2	0	0	0	1
luad	11144	DMC1	uc011anv.1	uc003avz.1	0	0	0	0
luad	2872	MKNK2	uc002lus.2	uc002lur.2	0	0	0	0
luad	7775	ZNF232	uc002gas.2	uc002gat.2	0	0	0	0
luad	25816	TNFAIP8	uc003ksi.2	uc003ksg.2	0	0	0	0
luad	4601	MXI1	uc001kza.2	uc001kyy.2	1	0	0	0
luad	342909	ZNF284	uc002oyg.1	uc010ejd.2	1	1	0	1
luad	2064	ERBB2	uc002hso.2	uc010wek.1	1	1	0	0
luad	2820	GPD2	uc002tzd.3	uc010zch.1	1	0	0	0
luad	140901	STK35	uc002wfw.3	uc010zpu.1	1	0	0	0
luad	5825	ABCD3	uc001dqn.3	uc009wdr.2	0	0	0	0
luad	8754	ADAM9	uc003xmr.2	uc003xms.2	1	1	0	0
luad	63894	VIPAR	uc001xtu.1	uc010tvj.1	1	0	0	0
luad	55808	ST6GALNAC1	uc002jsh.2	uc002jsi.2	0	1	0	0
luad	160	AP2A1	uc002ppo.2	uc010enk.2	1	0	0	0
luad	84866	TMEM25	uc010rye.1	uc001ptn.2	0	0	0	0
luad	2803	GOLGA4	uc003cgx.2	uc003cgv.2	0	0	0	0
luad	55327	LIN7C	uc001mrl.2	uc009yii.2	1	0	0	1
luad	146802	SLC47A2	uc002gwg.3	uc002gwi.2	0	0	0	0
luad	84823	LMNB2	uc002lvy.2	uc010dtc.1	0	0	0	0
luad	2005	ELK4	uc001hcy.1	uc001hcz.2	0	0	0	0
luad	8837	CFLAR	uc002uxd.3	uc002uxe.2	0	0	1	0
luad	8396	PIP4K2B	uc002hqs.2	uc010cvp.2	1	0	0	0
luad	23173	METAP1	uc003huf.3	uc010ild.2	1	0	0	1
luad	55301	OLAH	uc001inu.2	uc001int.2	0	0	0	0
luad	22906	TRAK1	uc011azi.1	uc003cla.2	0	0	0	0
luad	29801	ZDHHC8	uc002zrq.2	uc010gsa.2	1	0	0	0
luad	84939	MUM1	uc002lrz.2	uc002lsb.2	0	0	0	1
luad	51094	ADIPOR1	uc001gyq.3	uc010pqd.1	1	0	0	0
luad	7409	VAV1	uc002mfu.1	uc010xjh.1	0	0	0	0
luad	22937	SCAP	uc003crh.1	uc003crg.2	1	0	0	0
luad	125170	SMCR7	uc002gst.2	uc010vxq.1	1	0	0	0
luad	64225	ATL2	uc002rqq.2	uc002rqr.2	0	0	0	0
luad	22879	MON1B	uc002fez.2	uc002ffa.2	0	0	0	0
luad	116843	C6orf192	uc003qdw.1	uc010kgd.1	1	0	0	0
luad	5495	PPM1B	uc002rtt.2	uc002rtv.2	0	0	1	0
luad	51206	GP6	uc010esq.2	uc002qik.2	0	0	0	0
luad	51742	ARID4B	uc001hwq.2	uc001hwr.2	1	0	0	3
luad	79085	SLC25A23	uc002mex.1	uc010xjd.1	0	0	0	0
luad	57480	PLEKHG1	uc011eem.1	uc003qny.1	0	0	0	0
luad	28970	C11orf54	uc001peg.2	uc001pek.2	0	0	0	0
luad	55335	NIPSNAP3B	uc004bci.2	uc004bcj.1	1	0	0	0
luad	1523	CUX1	uc003uyt.2	uc003uyz.2	1	0	0	0
luad	93099	DMKN	uc002nzk.3	uc002oab.3	0	0	0	0
luad	4698	NDUFA5	uc003vkr.2	uc003vks.2	0	0	0	0
luad	57645	POGK	uc001gdt.1	uc010plf.1	1	0	0	0
luad	92014	MCART1	uc004aav.2	uc004aaq.1	0	0	0	0
luad	153129	SLC38A9	uc003jqf.2	uc003jqd.2	1	0	0	1
luad	9673	SLC25A44	uc001fnp.2	uc010phe.1	1	0	0	0
luad	728404	AGAP8	uc001jij.2	uc009xom.2	0	0	0	0
luad	54834	GDAP2	uc001ehf.2	uc001ehg.2	1	0	0	0
luad	10238	DCAF7	uc002jbc.2	uc010wpn.1	1	0	0	0
luad	54662	TBC1D13	uc010myj.2	uc010myl.2	0	0	0	0
luad	85444	LRRCC1	uc003ycx.2	uc003ycw.2	0	0	0	0
luad	10277	UBE4B	uc001aqr.3	uc001aqu.2	0	0	0	0
luad	3689	ITGB2	uc002zgf.3	uc010gpw.2	0	0	0	0
luad	89927	C16orf45	uc002ddo.2	uc002ddp.2	1	0	0	0
luad	55784	MCTP2	uc002btl.2	uc002btj.2	0	0	0	0
luad	23368	PPP1R13B	uc001yof.1	uc010awv.1	1	1	1	1
luad	55591	VEZT	uc001tdz.2	uc009ztb.1	1	0	0	0
luad	153769	SH3RF2	uc011dbl.1	uc011dbn.1	0	0	0	0
luad	55277	FGGY	uc001czm.3	uc001czk.3	0	0	0	0
luad	5584	PRKCI	uc003fgs.2	uc003fgt.2	1	0	1	0
luad	9798	KIAA0174	uc002fbm.1	uc010vml.1	1	0	0	0
luad	1534	CYB561	uc002jat.2	uc010wpg.1	1	0	0	0
luad	2242	FES	uc002bpv.2	uc002bpx.2	0	0	0	0
luad	4054	LTBP3	uc010rok.1	uc001oeg.2	1	1	0	0
luad	55361	PI4K2A	uc001kog.1	uc009xvw.1	1	0	0	0
luad	1609	DGKQ	uc003gbw.2	uc010ibn.2	1	0	0	0
luad	9914	ATP2C2	uc002fhx.2	uc002fhz.2	0	0	0	0
luad	4640	MYO1A	uc010sqz.1	uc001smw.3	0	0	0	0
luad	23550	PSD4	uc002tjc.2	uc002tjh.2	1	0	0	0
luad	4731	NDUFV3	uc002zcm.2	uc002zcn.2	0	0	0	0
luad	25957	SFRS18	uc011eag.1	uc003ppp.3	0	1	0	0
luad	54902	TTC19	uc002gph.1	uc002gpj.2	1	0	0	0
luad	79109	MAPKAP1	uc004bpv.2	uc011lzu.1	0	0	0	0
luad	27145	FILIP1	uc003phy.1	uc003pia.2	0	0	0	1
luad	6196	RPS6KA2	uc010kkl.1	uc010kkk.1	0	0	0	0
luad	79912	PYROXD1	uc001rew.2	uc009zir.2	1	0	0	0
luad	51520	LARS	uc003lnx.1	uc011dbq.1	1	0	0	0
luad	441549	CDNF	uc010qbv.1	uc001inb.1	0	0	0	0
luad	84342	COG8	uc002ewy.2	uc002ewz.3	0	0	0	0
luad	56112	PCDHGA3	uc011dap.1	uc003ljm.1	0	0	0	3
luad	2002	ELK1	uc004dik.3	uc004dil.3	1	0	0	0
luad	126295	ZNF57	uc002lwr.2	uc010xha.1	1	0	0	3
luad	317749	DHRS4L2	uc001wle.3	uc001wli.3	0	0	0	0
luad	6628	SNRPB	uc002wga.1	uc002wfz.1	0	0	0	0
luad	7869	SEMA3B	uc003cyt.2	uc003cyx.2	0	0	0	0
luad	55160	ARHGEF10L	uc010ocs.1	uc001bao.2	0	0	0	0
luad	56104	PCDHGB1	uc011daq.1	uc003ljo.1	1	0	0	0
luad	92359	CRB3	uc002mez.2	uc002mfa.2	0	0	0	0
luad	84364	ARFGAP2	uc001ndt.2	uc010rha.1	1	0	0	0
luad	207	AKT1	uc010axa.2	uc010tyk.1	1	0	1	0
luad	64218	SEMA4A	uc001fnm.2	uc001fnn.2	0	0	0	0
luad	5817	PVR	uc002ozm.2	uc002ozn.2	1	1	0	0
luad	51076	CUTC	uc001kqd.3	uc001kqe.3	1	0	0	0
luad	9781	RNF144A	uc002qys.2	uc002qyt.2	1	0	0	0
luad	114882	OSBPL8	uc001syf.1	uc001sye.1	0	0	0	0
luad	7317	UBA1	uc004dhk.3	uc004dhm.2	1	0	0	0
luad	2585	GALK2	uc001zxi.1	uc001zxj.1	0	0	0	0
luad	2067	ERCC1	uc002pbs.1	uc002pbv.2	0	0	0	0
luad	4355	MPP2	uc002ien.1	uc010win.1	0	0	0	0
luad	8518	IKBKAP	uc004bdm.3	uc010mtp.2	0	0	0	0
luad	5799	PTPRN2	uc003wnn.2	uc003wnr.2	0	0	0	1
luad	90809	TMEM55B	uc001vxl.2	uc001vxk.2	0	0	0	0
luad	23107	MRPS27	uc003kbz.3	uc011csd.1	1	0	0	0
luad	79665	DHX40	uc002ixn.1	uc010wof.1	1	0	0	0
luad	65078	RTN4R	uc002zrv.2	uc002zru.2	1	0	0	0
luad	84000	TMPRSS13	uc001prs.1	uc001pru.1	0	0	0	1
luad	51163	DBR1	uc003erv.2	uc003ert.2	1	0	0	0
luad	51360	MBTPS2	uc004dae.2	uc010nfr.2	1	0	0	0
luad	4013	VWA5A	uc001pzt.2	uc001pzr.2	0	0	0	0
luad	5292	PIM1	uc003onk.2	uc011dtw.1	1	0	1	0
luad	89797	NAV2	uc001mpu.2	uc001mpp.2	0	1	0	0
luad	203286	ANKS6	uc004ayu.2	uc004ayt.2	0	0	0	0
luad	83937	RASSF4	uc001jbo.2	uc001jbt.2	1	0	0	0
luad	10461	MERTK	uc002thk.1	uc002thl.1	1	1	0	0
luad	6927	HNF1A	uc001tzg.2	uc010szn.1	1	0	0	0
luad	6890	TAP1	uc003ocg.2	uc011dqi.1	1	0	0	0
luad	10236	HNRNPR	uc001bgs.3	uc001bgo.2	1	0	1	0
luad	11044	PAPD7	uc003jdx.1	uc010itl.1	1	0	0	0
luad	222194	RSBN1L	uc010ldt.1	uc003ugm.2	0	0	0	0
luad	51754	TMEM8B	uc003zyo.2	uc003zyn.2	1	0	0	0
luad	56259	CTNNBL1	uc010zvw.1	uc002xhj.2	1	1	0	0
luad	146923	RUNDC1	uc002ici.1	uc010whi.1	1	0	0	0
luad	89781	HPS4	uc003acl.2	uc003ach.2	0	0	0	0
luad	57662	KIAA1543	uc002mgv.3	uc002mgw.2	1	0	0	0
luad	7323	UBE2D3	uc003hwh.2	uc011ceu.1	0	0	1	1
luad	10929	SFRS2B	uc001pff.2	uc001pfg.1	1	0	0	0
luad	56243	KIAA1217	uc001iru.3	uc001irx.2	1	0	0	0
luad	896	CCND3	uc003orn.2	uc003orp.2	0	0	0	3
luad	372	ARCN1	uc001ptq.2	uc009zah.2	1	0	1	0
luad	7480	WNT10B	uc001rst.2	uc001rss.2	0	1	0	0
luad	5055	SERPINB2	uc002ljo.2	uc010dqh.2	0	0	0	0
luad	11143	MYST2	uc002ipm.2	uc010wmg.1	1	0	0	0
luad	56953	NT5M	uc002gre.2	uc002grf.2	0	0	0	0
luad	5118	PCOLCE	uc003uvo.2	uc003uvp.1	1	0	0	0
luad	120526	DNAJC24	uc001msx.2	uc009yjm.2	0	0	0	0
luad	22863	KIAA0831	uc001xbx.1	uc001xbw.1	1	0	0	0
luad	26273	FBXO3	uc001muz.2	uc010rej.1	0	0	1	0
luad	6294	SAFB	uc002mcg.2	uc010xiu.1	0	0	0	0
luad	5431	POLR2B	uc003hcl.1	uc003hcm.1	1	0	1	0
luad	9214	FAIM3	uc001hey.2	uc010prz.1	0	0	0	0
luad	10913	EDAR	uc002teq.3	uc010yws.1	0	0	0	0
luad	6646	SOAT1	uc001gml.2	uc010pnk.1	1	0	0	0
luad	6508	SLC4A3	uc002vmp.3	uc010fwm.2	0	1	0	0
luad	84255	SLC37A3	uc003vvo.2	uc003vvn.2	1	0	0	0
luad	23608	MKRN1	uc003vvt.2	uc003vvs.2	0	0	0	0
luad	54503	ZDHHC13	uc001mpi.2	uc001mpj.2	1	0	0	0
luad	10531	PITRM1	uc001igt.1	uc001igs.1	1	0	0	0
luad	4099	MAG	uc010eds.1	uc002nyx.1	0	0	0	0
luad	6795	AURKC	uc002qoc.2	uc002qoe.2	0	0	0	0
luad	7700	ZNF141	uc003gaa.2	uc003gab.2	1	1	0	1
luad	94015	TTYH2	uc002jkc.2	uc010wqw.1	0	0	0	0
luad	9139	CBFA2T2	uc002wze.1	uc002wzj.1	1	0	1	0
luad	814	CAMK4	uc010jbv.2	uc003kpf.2	0	0	0	0
luad	11276	SYNRG	uc002hoa.2	uc002hob.2	0	0	0	0
luad	1660	DHX9	uc001gpr.2	uc009wyd.2	1	0	1	0
luad	64754	SMYD3	uc001ibl.2	uc001ibi.2	1	0	0	0
luad	283358	B4GALNT3	uc001qii.1	uc001qik.1	0	0	0	0
luad	405	ARNT	uc001evr.1	uc001evs.1	0	0	0	0
luad	641455	P704P	uc001vwc.3	uc001vwb.3	1	0	0	0
luad	134359	POC5	uc003keh.3	uc003keg.3	1	0	0	0
luad	9612	NCOR2	uc010taz.1	uc010tay.1	0	1	0	0
luad	63967	CLSPN	uc001bzi.2	uc009vux.2	0	0	0	0
luad	5777	PTPN6	uc001qsb.2	uc010sfr.1	0	0	0	0
luad	334	APLP2	uc001qfp.2	uc001qfq.2	0	1	0	0
luad	7165	TPD52L2	uc002yhc.2	uc002yhe.2	0	0	0	0
luad	55761	TTC17	uc010rfj.1	uc001mxj.2	0	0	0	0
luad	23223	RRP12	uc001knf.2	uc001kne.2	1	0	0	0
luad	84343	HPS3	uc003ewu.1	uc003ewv.1	0	0	0	0
luad	55771	PRR11	uc002ixf.1	uc002ixg.1	1	0	0	0
luad	64333	ARHGAP9	uc001snz.2	uc001soc.2	0	0	0	0
luad	2289	FKBP5	uc003okx.2	uc011dtf.1	1	0	0	0
luad	79813	EHMT1	uc011mfc.1	uc004coe.2	1	1	0	0
luad	2997	GYS1	uc002plp.2	uc010xzy.1	1	0	0	0
luad	353355	ZNF233	uc002oyz.1	uc002oyy.1	1	0	0	0
luad	9670	IPO13	uc001ckx.2	uc001cky.2	1	0	1	0
luad	7156	TOP3A	uc002gsx.1	uc010vxs.1	0	0	0	0
luad	5725	PTBP1	uc002lpp.2	uc002lpu.1	0	0	0	0
luad	127700	OSCP1	uc001caq.2	uc001car.2	0	0	0	0
luad	5017	OVOL1	uc001ofp.2	uc001ofq.2	0	0	0	1
luad	9993	DGCR2	uc002zoq.1	uc011agr.1	1	0	0	0
luad	114299	PALM2	uc004beh.3	uc004beg.2	0	0	0	0
luad	5298	PI4KB	uc001exr.2	uc010pcw.1	1	0	0	0
luad	29888	STRN4	uc002pfl.2	uc010xyf.1	1	0	1	0
luad	5413	SEPT5	uc002zpv.1	uc002zpw.1	0	0	1	0
luad	3274	HRH2	uc003mdc.3	uc003mdd.2	0	0	0	0
luad	63917	GALNT11	uc010lqg.1	uc011kvm.1	1	0	0	0
luad	55741	EDEM2	uc002xbo.2	uc010zuu.1	0	0	0	0
luad	79140	CCDC28B	uc001bul.1	uc001buk.2	0	0	0	0
luad	5104	SERPINA5	uc001ydm.2	uc010ave.2	0	0	0	0
luad	143187	VTI1A	uc001kzz.2	uc001kzx.2	0	0	1	0
luad	6839	SUV39H1	uc004dkn.2	uc011mmg.1	0	0	1	0
luad	4296	MAP3K11	uc001oew.2	uc001oev.2	1	1	1	0
luad	3326	HSP90AB1	uc003oxa.1	uc003oxc.1	1	1	1	0
luad	202051	SPATA24	uc003lem.2	uc003lek.2	1	0	0	0
luad	11188	NISCH	uc011beg.1	uc003dee.3	0	0	0	0
luad	23760	PITPNB	uc003adk.2	uc011akg.1	1	0	0	0
luad	79888	LPCAT1	uc003jcm.2	uc003jcl.2	0	0	0	0
luad	7436	VLDLR	uc003zhk.1	uc003zhn.1	0	0	0	0
luad	10312	TCIRG1	uc001one.2	uc009ysd.2	0	0	1	0
luad	79752	ZFAND1	uc003ycj.1	uc003yck.1	1	0	0	0
luad	9609	RAB36	uc002zwv.1	uc010gtw.1	1	0	0	0
luad	10808	HSPH1	uc001utj.2	uc010tds.1	1	0	0	0
luad	79624	C6orf211	uc003qok.1	uc011ees.1	1	0	0	0
luad	2355	FOSL2	uc010ymi.1	uc002rma.2	1	0	0	1
luad	168544	ZNF467	uc003wgd.2	uc003wgc.2	0	1	0	0
luad	10457	GPNMB	uc003swb.2	uc011jyz.1	1	0	0	0
luad	8525	DGKZ	uc001ncj.1	uc001ncl.2	0	0	0	0
luad	3475	IFRD1	uc003vgj.2	uc011kmp.1	0	0	0	0
luad	3985	LIMK2	uc003akh.2	uc003aki.2	0	0	0	0
luad	23517	SKIV2L2	uc003jpy.3	uc011cqi.1	1	0	0	0
luad	8454	CUL1	uc003wey.2	uc003wez.2	1	0	0	0
luad	357	SHROOM2	uc004csu.1	uc004csv.2	0	0	0	0
luad	79664	NARG2	uc002ago.2	uc002agp.2	0	0	0	0
luad	51776	ZAK	uc010zei.1	uc002uhz.2	0	1	0	0
luad	8801	SUCLG2	uc003dna.3	uc010hob.2	1	0	0	0
luad	224	ALDH3A2	uc002gwb.1	uc002gwd.1	0	0	0	0
luad	221	ALDH3B1	uc001omz.2	uc001ona.2	0	0	0	0
luad	8643	PTCH2	uc010olf.1	uc010olg.1	1	0	0	0
luad	4126	MANBA	uc003hwg.2	uc011ces.1	1	0	0	0
luad	164	AP1G1	uc010cgg.2	uc002faz.2	0	0	1	0
luad	84224	NBPF3	uc001bes.2	uc001ber.2	1	0	0	0
luad	865	CBFB	uc002era.2	uc010vja.1	0	0	0	0
luad	10155	TRIM28	uc002qtg.1	uc002qth.1	0	0	0	0
luad	57326	PBXIP1	uc001ffr.2	uc010pep.1	1	0	0	0
luad	57670	KIAA1549	uc011kql.1	uc011kqk.1	0	0	0	0
luad	79178	THTPA	uc010akr.2	uc001wki.3	0	0	0	0
luad	6517	SLC2A4	uc002gfp.2	uc010cmd.2	0	0	0	0
luad	3831	KLC1	uc010tyf.1	uc001ynm.1	0	0	0	0
luad	25923	ATL3	uc001nxk.1	uc010rmr.1	1	0	0	0
luad	79690	GAL3ST4	uc003utu.2	uc010lgq.2	1	0	0	0
luad	29957	SLC25A24	uc001dvn.3	uc001dvm.2	0	0	0	0
luad	93323	HAUS8	uc002nfe.2	uc002nff.2	1	0	0	0
luad	115992	RNF166	uc002flk.2	uc002fll.2	0	0	0	0
luad	9972	NUP153	uc003ncd.1	uc010jpl.1	0	0	0	0
luad	7297	TYK2	uc002moc.3	uc010dxe.2	1	0	0	0
luad	79658	ARHGAP10	uc003ilf.2	uc003ili.2	1	0	1	0
luad	51441	YTHDF2	uc001brc.2	uc010ofx.1	1	0	0	0
luad	22877	MLXIP	uc001ubt.2	uc001ubr.2	0	0	1	0
luad	79870	BAALC	uc003ylg.2	uc003yld.2	0	0	0	0
luad	56136	PCDHA13	uc003lie.1	uc003lif.2	0	0	0	0
luad	55239	OGFOD1	uc002ejb.2	uc002ejc.2	1	1	0	0
luad	6720	SREBF1	uc002grs.1	uc002grp.1	1	0	1	0
luad	1555	CYP2B6	uc010xvu.1	uc002opr.1	0	0	0	0
luad	51335	NGRN	uc002bpg.1	uc002bpf.1	1	0	0	0
luad	120114	FAT3	uc001pdi.3	uc001pdj.3	0	1	0	0
luad	124817	CNTD1	uc010wha.1	uc002ibm.3	1	0	0	0
luad	1495	CTNNA1	uc003ldh.2	uc003ldl.2	1	0	0	0
luad	80012	PHC3	uc010hws.1	uc003fgl.2	0	1	0	0
luad	23189	KANK1	uc003zgt.1	uc003zgl.1	0	0	0	0
luad	578	BAK1	uc003oes.2	uc003oer.2	1	0	0	0
luad	2982	GUCY1A3	uc010iqc.2	uc003iow.2	0	0	0	0
luad	10263	CDK2AP2	uc001oma.2	uc009yry.2	0	0	1	0
luad	80024	SLC24A6	uc001tvc.2	uc001tvb.2	1	0	0	0
luad	55975	KLHL7	uc003svs.3	uc011jyv.1	1	0	0	0
luad	6778	STAT6	uc001sna.2	uc010srd.1	0	0	0	0
luad	7412	VCAM1	uc001dti.2	uc010ouj.1	0	1	0	0
luad	54700	RRN3	uc002dde.2	uc010uzp.1	1	0	0	0
luad	2314	FLII	uc002gsr.1	uc002gsq.1	1	0	1	0
luad	55201	MAP1S	uc002nhe.1	uc002nhf.1	0	0	0	0
luad	257364	SNX33	uc002bau.2	uc002bav.2	1	0	0	0
luad	51684	SUFU	uc001kvy.1	uc001kvx.2	0	0	0	0
luad	64114	TMBIM1	uc002vhp.1	uc010zjz.1	1	0	0	0
luad	90806	ANGEL2	uc001hjz.2	uc001hka.2	0	0	0	0
luad	221002	RASGEF1A	uc001jap.1	uc001jao.1	1	0	0	0
luad	5932	RBBP8	uc002ktw.2	uc010xap.1	1	0	0	0
luad	9276	COPB2	uc003etf.3	uc011bmv.1	1	0	0	4
luad	1290	COL5A2	uc002uqk.2	uc010frx.2	1	0	0	0
luad	7464	CORO2A	uc004aym.2	uc004ayk.2	1	0	0	0
luad	55314	TMEM144	uc003ipx.2	uc010iqi.2	1	0	0	0
luad	9439	MED23	uc003qcs.1	uc003qcr.1	0	0	0	0
luad	9685	CLINT1	uc003lxj.1	uc003lxg.1	0	0	0	0
luad	125950	RAVER1	uc002moa.2	uc002mnz.2	0	1	0	0
luad	53616	ADAM22	uc003ujo.2	uc003ujm.2	0	0	0	0
luad	55245	UQCC	uc002xcd.2	uc002xci.1	0	0	0	0
luad	64064	OXCT2	uc009vvu.1	uc001ceb.1	0	0	0	0
luad	8629	JRK	uc003ywp.2	uc003ywo.2	0	0	0	0
luad	23164	MPRIP	uc002gqu.1	uc002gqv.1	0	0	0	0
luad	8888	MCM3AP	uc002zir.1	uc002zio.1	1	0	0	0
luad	80148	PQLC1	uc002lnl.2	uc010xfm.1	0	0	0	0
luad	23395	LARS2	uc003cop.1	uc010hit.1	1	0	0	0
luad	55765	C1orf106	uc010ppm.1	uc001gvo.2	1	0	0	0
luad	9204	ZMYM6	uc001byh.2	uc010oht.1	1	0	0	0
luad	8792	TNFRSF11A	uc002lin.2	uc010dpv.2	0	0	0	0
luad	11198	SUPT16H	uc001wao.2	uc001wan.2	1	0	1	0
luad	3075	CFH	uc001gti.3	uc009wyx.2	0	1	0	0
luad	4055	LTBR	uc001qny.1	uc010sfc.1	0	0	0	0
